log,backbone,batch_size,embedding_size,epochs,freeze_layers,grad_clip,hidden_size,lr,n_layers,rnn_type,strategy,weight_decay,n_runs,total_params,trainable_params,mt_score_mean,mt_score_std,mt_score_2task_mean,mt_score_2task_std,test_next_activity_acc_mean,test_next_activity_acc_std,test_next_activity_loss_mean,test_next_activity_loss_std,test_next_remaining_time_loss_mean,test_next_remaining_time_loss_std,test_next_time_to_next_event_loss_mean,test_next_time_to_next_event_loss_std,best_test_next_activity_acc_mean,best_test_next_activity_acc_std,best_test_next_activity_loss_mean,best_test_next_activity_loss_std,best_test_next_remaining_time_loss_mean,best_test_next_remaining_time_loss_std,best_test_next_time_to_next_event_loss_mean,best_test_next_time_to_next_event_loss_std,selection_score,Dataset,Backbone_pretty,test_next_activity_acc_mean_std,test_next_activity_loss_mean_std,test_next_remaining_time_loss_mean_std,test_next_time_to_next_event_loss_mean_std,best_test_next_activity_acc_mean_std,best_test_next_activity_loss_mean_std,best_test_next_remaining_time_loss_mean_std,best_test_next_time_to_next_event_loss_mean_std,Runtime (h),Setting,lora_alpha,r,few_shot_k
BPI17,gpt2,8.0,768.0,10.0,0,5.0,768.0,5e-05,1.0,lstm,sum,0.1,5.0,124498974.0,7147038.0,2.878658564775934,0.0084565494233772,1.93274726897228,0.0054206385124553,0.8482437042613654,0.0053408909385195,0.4290801639968131,0.0182913854845012,1.4687080367000978,0.0920400619600704,0.9585989082434688,0.0312347757935604,0.8503638743633047,0.006442458736242,0.4243984200808402,0.0207565504073347,0.74292567971449,0.0475515171098764,0.8570227272779395,0.0142592382260817,,BPI17,GPT2,0.8482 ± 0.0053,0.4291 ± 0.0183,1.4687 ± 0.092,0.9586 ± 0.0312,0.8504 ± 0.0064,0.4244 ± 0.0208,0.7429 ± 0.0476,0.857 ± 0.0143,0.33996 ± 0.00923,Freezing-[0],,,
BPI17,gpt2,8.0,768.0,10.0,,5.0,768.0,5e-05,1.0,,sum,0.1,10.0,162247710.0,37807902.0,2.8366029669745756,0.061125276112670636,1.9410443608474264,0.0021137298211053855,0.8030900495791536,0.055581799512209394,0.5790081507316786,0.1705811104576381,1.2874553872240146,0.04790706967734102,0.9875403022309459,0.021690501770301556,0.8699432315299,0.004049798349637884,0.3592578140477051,0.0058753109427226845,0.6522985216218457,0.018356841900860895,0.7667603821093765,0.02059263590755213,,BPI17,GPT2,0.8031 ± 0.0556,0.579 ± 0.1706,1.2875 ± 0.0479,0.9875 ± 0.0217,0.8699 ± 0.004,0.3593 ± 0.0059,0.6523 ± 0.0184,0.7668 ± 0.0206,0.49782 ± 0.15005,LoRA,512.0,256.0,
BPI17,gpt2,8.0,768.0,0.0,,5.0,768.0,5e-05,1.0,lstm,sum,0.1,5.0,124498974.0,59166.0,1.724068586423844,0.1831612736956985,1.7114416520768778,0.1799798095398148,0.0113231733371314,0.0121346247285401,4.2206446684208645,0.2297912038227515,4.870300387414466,3.209473910985185,1.4778143041636345,0.3699051222191682,0.0113231733371314,0.0121346247285401,4.2206446684208645,0.2297912038227515,4.870300387414466,3.209473910985185,1.4778143041636345,0.3699051222191682,,BPI17,GPT2,0.0113 ± 0.0121,4.2206 ± 0.2298,4.8703 ± 3.2095,1.4778 ± 0.3699,0.0113 ± 0.0121,4.2206 ± 0.2298,4.8703 ± 3.2095,1.4778 ± 0.3699,0.00462 ± 0.00048,ZeroShot,,,
BPI17,gemma-2-2b,8.0,2304.0,10.0,,5.0,2304.0,5e-05,1.0,lstm,sum,0.1,5.0,2614519326.0,419358.0,2.119417134417087,0.0455185555484191,1.958296090755264,0.0057634565891461,0.1444849126091114,0.0419108710850483,2.935306915362477,0.1661932788461183,0.779061364634365,0.0332632007394179,1.166230901454924,0.0748971938251386,0.1444849126091114,0.0419108710850483,2.935306915362477,0.1661932788461183,0.7758974734178712,0.0297136095204043,1.1551538964797017,0.050441851972376,,BPI17,Gemma-2-2B,0.1445 ± 0.0419,2.9353 ± 0.1662,0.7791 ± 0.0333,1.1662 ± 0.0749,0.1445 ± 0.0419,2.9353 ± 0.1662,0.7759 ± 0.0297,1.1552 ± 0.0504,0.49555 ± 0.07570,FewShot-Freezing,,,8.0
BPI17,gemma-2-2b,8.0,2304.0,10.0,,5.0,2304.0,5e-05,1.0,,sum,0.1,5.0,2946786846.0,332444958.0,2.0414508071121205,0.17085139729358262,1.8439911178896906,0.1513466956553057,0.17707150656872922,0.03309640775657534,2.839530221992631,0.23870368537117057,1.9549228665470384,1.6702109838180466,1.9579989153585244,1.0159849715361537,0.21149748034807142,0.038747225324370256,2.693237152411117,0.10134034081258807,0.7879002317521122,0.057953897225167576,1.2782178833675122,0.17658169797707382,,BPI17,Gemma-2-2B,0.1771 ± 0.0331,2.8395 ± 0.2387,1.9549 ± 1.6702,1.958 ± 1.016,0.2115 ± 0.0387,2.6932 ± 0.1013,0.7879 ± 0.058,1.2782 ± 0.1766,0.58366 ± 0.07767,FewShot-LoRA,512.0,256.0,8.0
BPI17,gemma-2-2b,8.0,2304.0,10.0,,5.0,2304.0,5e-05,1.0,lstm,sum,0.1,5.0,2614519326.0,419358.0,2.8719502941220663,0.0289134384967097,1.949589611178299,0.0059948900116076,0.8271247482043664,0.0216530752272956,0.4955100017860692,0.0475581762486303,1.2739386934754164,0.0482074252488892,0.8613187092363036,0.0700109351253234,0.8271247482043664,0.0216530752272956,0.4955100017860692,0.0475581762486303,0.9916952958789612,0.0421139372697011,0.8613187092363036,0.0700109351253234,,BPI17,Gemma-2-2B,0.8271 ± 0.0217,0.4955 ± 0.0476,1.2739 ± 0.0482,0.8613 ± 0.07,0.8271 ± 0.0217,0.4955 ± 0.0476,0.9917 ± 0.0421,0.8613 ± 0.07,2.69323 ± 0.27918,Freezing,,,
BPI17,gemma-2-2b,8.0,2304.0,10.0,"-1,-2",5.0,2304.0,5e-05,1.0,lstm,sum,0.1,5.0,2614519326.0,156132894.0,2.814454623803832,0.0206605311799704,1.8624208342272692,0.0182329937510037,0.8537340359872763,0.0073893020460844,0.4022485290440826,0.0241680314272295,2.6432908745856496,0.326898223665753,1.0392305557828767,0.1021616261453595,0.8605510000610413,0.0021618039026143,0.3872881641747958,0.008437981547681,2.2053180885236032,0.3564762734780997,0.8614930635102045,0.0277660152311369,,BPI17,Gemma-2-2B,0.8537 ± 0.0074,0.4022 ± 0.0242,2.6433 ± 0.3269,1.0392 ± 0.1022,0.8606 ± 0.0022,0.3873 ± 0.0084,2.2053 ± 0.3565,0.8615 ± 0.0278,2.89505 ± 0.13029,"Freezing-[-1, -2]",,,
BPI17,gemma-2-2b,8.0,2304.0,10.0,-1,5.0,2304.0,5e-05,1.0,lstm,sum,0.1,5.0,2614519326.0,78276126.0,2.845107290311648,0.0087986187494539,1.8990802759722,0.010180144105713,0.8483474745830536,0.0060256481282789,0.4212625704454518,0.0041404601098464,2.024154705900087,0.2062109845836419,1.003376179539757,0.0451849586028978,0.8549847057467055,0.0034311276775457,0.4102050630386266,0.0069181365821089,1.9886669636002323,0.2724592272603565,0.9158511221990576,0.0347955261150687,,BPI17,Gemma-2-2B,0.8483 ± 0.006,0.4213 ± 0.0041,2.0242 ± 0.2062,1.0034 ± 0.0452,0.855 ± 0.0034,0.4102 ± 0.0069,1.9887 ± 0.2725,0.9159 ± 0.0348,2.75307 ± 0.26486,Freezing-[-1],,,
BPI17,gemma-2-2b,8.0,2304.0,10.0,"0,1",5.0,2304.0,5e-05,1.0,lstm,sum,0.1,5.0,2614519326.0,156132894.0,2.8661806839978627,0.008529263876973,1.9049627755967895,0.0082076244084428,0.8619698726948407,0.0041561286955406,0.4027988220724432,0.0080290829220445,2.008384559904512,0.1134541926338079,0.9223117760479166,0.0347218789493183,0.8632090124185268,0.0027904826721789,0.4009079389652155,0.006604233078957,1.812992993533442,0.0491819521729843,0.8376664346018673,0.0257684429652749,,BPI17,Gemma-2-2B,0.862 ± 0.0042,0.4028 ± 0.008,2.0084 ± 0.1135,0.9223 ± 0.0347,0.8632 ± 0.0028,0.4009 ± 0.0066,1.813 ± 0.0492,0.8377 ± 0.0258,2.80748 ± 0.25335,"Freezing-[0, 1]",,,
BPI17,gemma-2-2b,8.0,2304.0,10.0,0,5.0,2304.0,5e-05,1.0,lstm,sum,0.1,5.0,2614519326.0,78276126.0,2.864948713574917,0.0086377261721236,1.9104591195164984,0.0043151365290932,0.8559362728142105,0.0064692095612947,0.4151546351158893,0.0085578166436737,1.8483950141956773,0.0759133173463281,0.9774550706725232,0.053307675576901,0.8568993699174585,0.0062764006783276,0.4151546351158893,0.0085578166436737,1.746317851253733,0.0768696841500368,0.8534487849120589,0.0226966826108146,,BPI17,Gemma-2-2B,0.8559 ± 0.0065,0.4152 ± 0.0086,1.8484 ± 0.0759,0.9775 ± 0.0533,0.8569 ± 0.0063,0.4152 ± 0.0086,1.7463 ± 0.0769,0.8534 ± 0.0227,2.72879 ± 0.26489,Freezing-[0],,,
BPI17,gemma-2-2b,8.0,2304.0,10.0,,5.0,2304.0,5e-05,1.0,,sum,0.1,5.0,2946786846.0,332444958.0,2.8497404157822372,0.04286414305931875,1.9437240306065404,0.008204642628496218,0.8124680380626828,0.03836876379694956,0.5245965805341932,0.09939373410510534,1.2952726560949395,0.13344387171802183,0.937095635593208,0.057543980737109604,0.8427852496930976,0.017415150678369472,0.43665430348381984,0.04073558789209437,0.6500059045959319,0.021762008907930702,0.8060667556970298,0.026930008937918803,,BPI17,Gemma-2-2B,0.8125 ± 0.0384,0.5246 ± 0.0994,1.2953 ± 0.1334,0.9371 ± 0.0575,0.8428 ± 0.0174,0.4367 ± 0.0407,0.65 ± 0.0218,0.8061 ± 0.0269,3.87557 ± 0.32473,LoRA,512.0,256.0,
BPI17,gemma-2-2b,8.0,2304.0,0.0,,5.0,2304.0,5e-05,1.0,lstm,sum,0.1,5.0,2614519326.0,419358.0,1.707209922771505,0.1947047582784178,1.6888583243890682,0.186487726075758,0.0164567521924023,0.0124729838187326,4.519410865635648,0.3617422799516865,3.635787930015342,3.095141419489655,2.9559762865127674,1.1385484254085592,0.0164567521924023,0.0124729838187326,4.519410865635648,0.3617422799516865,3.635787930015342,3.095141419489655,2.9559762865127674,1.1385484254085592,,BPI17,Gemma-2-2B,0.0165 ± 0.0125,4.5194 ± 0.3617,3.6358 ± 3.0951,2.956 ± 1.1385,0.0165 ± 0.0125,4.5194 ± 0.3617,3.6358 ± 3.0951,2.956 ± 1.1385,0.03992 ± 0.00336,ZeroShot,,,
BPI17,llama32-1b,8.0,2048.0,10.0,,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1235972126.0,225310.0,2.0798585794279334,0.0312007037648844,1.9561282367730557,0.0056360343119301,0.1109548904307485,0.0242290407438685,3.024410906775316,0.094330634594431,0.8049399713922993,0.078971973905257,1.178023332808279,0.0395654280876767,0.1109548904307485,0.0242290407438685,3.024410906775316,0.094330634594431,0.8035723815200155,0.0761924863089896,1.1721308441216958,0.0351842102358243,,BPI17,Llama3.2-1B,0.111 ± 0.0242,3.0244 ± 0.0943,0.8049 ± 0.079,1.178 ± 0.0396,0.111 ± 0.0242,3.0244 ± 0.0943,0.8036 ± 0.0762,1.1721 ± 0.0352,0.20306 ± 0.00027,FewShot-Freezing,,,8.0
BPI17,llama32-1b,8.0,2048.0,10.0,,5.0,2048.0,5e-05,1.0,,sum,0.1,5.0,1416327198.0,180512798.0,2.0105530234908633,0.07400655672829554,1.9130499466251272,0.015939946076226712,0.0874356522269925,0.05427143349283894,3.290564476171162,0.28785623192774845,1.166179748543332,0.24214355314398622,1.5502247829166755,0.3091875613437125,0.15253626874478604,0.041825979955178415,2.975687916913157,0.21711286127127885,0.7677334191081342,0.04996659177587818,1.2648539623286088,0.09558555122345862,,BPI17,Llama3.2-1B,0.0874 ± 0.0543,3.2906 ± 0.2879,1.1662 ± 0.2421,1.5502 ± 0.3092,0.1525 ± 0.0418,2.9757 ± 0.2171,0.7677 ± 0.05,1.2649 ± 0.0956,0.26471 ± 0.00108,FewShot-LoRA,512.0,256.0,8.0
BPI17,llama32-1b,8.0,2048.0,10.0,,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1235972126.0,225310.0,2.8826983101422847,0.0200937730225694,1.9542567315920725,0.0056955459776642,0.8325777768734612,0.0147340251696327,0.4714239485430817,0.0342362247426208,1.1413467057854512,0.0595647078341129,0.905204907722718,0.062363812046138,0.8325777768734612,0.0147340251696327,0.4714239485430817,0.0342362247426208,1.0182472606991166,0.0464151567858953,0.905204907722718,0.062363812046138,,BPI17,Llama3.2-1B,0.8326 ± 0.0147,0.4714 ± 0.0342,1.1413 ± 0.0596,0.9052 ± 0.0624,0.8326 ± 0.0147,0.4714 ± 0.0342,1.0182 ± 0.0464,0.9052 ± 0.0624,1.24377 ± 0.00221,Freezing,,,
BPI17,llama32-1b,8.0,2048.0,10.0,"-1,-2",5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1235972126.0,121860126.0,2.7791410641621352,0.0545337210887467,1.8848841024800973,0.0302309955617258,0.8019228030195128,0.0533260133603656,0.6141703702706834,0.1276029781319198,2.21794076824176,0.6279849721109237,1.0586843154811705,0.0862032274163075,0.8663024531846638,0.0028727357231946,0.4001350774778015,0.0116801448942635,1.3956993782522154,0.5882910292456036,0.871056900289868,0.0430203834009747,,BPI17,Llama3.2-1B,0.8019 ± 0.0533,0.6142 ± 0.1276,2.2179 ± 0.628,1.0587 ± 0.0862,0.8663 ± 0.0029,0.4001 ± 0.0117,1.3957 ± 0.5883,0.8711 ± 0.043,1.41447 ± 0.00145,"Freezing-[-1, -2]",,,
BPI17,llama32-1b,8.0,2048.0,10.0,-1,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1235972126.0,61042718.0,2.559180767595116,0.062672354145488,1.61004145407401,0.0657294616594574,0.851138421470283,0.0051713331017512,0.4245839018797817,0.0115726324529745,5.505343040981538,0.6961281213845797,2.5478948077613097,0.8486026439646823,0.8654322746047571,0.0008445914407932,0.3822777687533443,0.0022398071062831,2.345395173207036,0.64477729052381,0.8910555889945069,0.0587997144838189,,BPI17,Llama3.2-1B,0.8511 ± 0.0052,0.4246 ± 0.0116,5.5053 ± 0.6961,2.5479 ± 0.8486,0.8654 ± 0.0008,0.3823 ± 0.0022,2.3454 ± 0.6448,0.8911 ± 0.0588,1.33074 ± 0.00067,Freezing-[-1],,,
BPI17,llama32-1b,8.0,2048.0,10.0,"0,1",5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1235972126.0,121860126.0,2.686073433557943,0.0280736228953379,1.84844140872458,0.0629891983322576,0.751144525606853,0.0417050474270713,0.8120157669923979,0.2068396476788531,2.824516461257934,1.0915766186816875,1.1023461920132238,0.0532171120605952,0.866562218107582,0.0038267126724293,0.3773176678932629,0.0090070810066466,1.023672307351244,0.0418751619245417,0.7852862940662456,0.0107744473824484,,BPI17,Llama3.2-1B,0.7511 ± 0.0417,0.812 ± 0.2068,2.8245 ± 1.0916,1.1023 ± 0.0532,0.8666 ± 0.0038,0.3773 ± 0.009,1.0237 ± 0.0419,0.7853 ± 0.0108,1.41677 ± 0.00166,"Freezing-[0, 1]",,,
BPI17,llama32-1b,8.0,2048.0,10.0,0,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1235972126.0,61042718.0,2.65084708700294,0.121742002408179,1.7331022878758564,0.1287885153141112,0.8229854653725898,0.0270740430517317,0.5262900846006313,0.1131583926917285,4.877976205223631,2.1222154877098416,1.120076129462705,0.1945278893046926,0.8580537299665629,0.0069220159919277,0.3999773220010744,0.0167836852173681,1.0998679580836987,0.024971933825109,0.8184389928516241,0.0315574236742567,,BPI17,Llama3.2-1B,0.823 ± 0.0271,0.5263 ± 0.1132,4.878 ± 2.1222,1.1201 ± 0.1945,0.8581 ± 0.0069,0.4 ± 0.0168,1.0999 ± 0.025,0.8184 ± 0.0316,1.33353 ± 0.00150,Freezing-[0],,,
BPI17,llama32-1b,8.0,2048.0,10.0,,5.0,2048.0,5e-05,1.0,,sum,0.1,10.0,1416327198.0,180512798.0,2.883582382987318,0.049956344132006364,1.9923091443360537,0.001990179388491837,0.7992471564897144,0.043304697067366574,0.6062892019916457,0.11024138107767438,0.6557092607312803,0.028346669190831994,0.7264963763065186,0.022429020551998143,0.8408963585434173,0.015116551789821771,0.48542064553917186,0.05579984093266866,0.6212810165756417,0.018030165588151792,0.710624336101773,0.02030053913613681,,BPI17,Llama3.2-1B,0.7992 ± 0.0433,0.6063 ± 0.1102,0.6557 ± 0.0283,0.7265 ± 0.0224,0.8409 ± 0.0151,0.4854 ± 0.0558,0.6213 ± 0.018,0.7106 ± 0.0203,1.87931 ± 0.02208,LoRA,512.0,256.0,
BPI17,llama32-1b,8.0,2048.0,0.0,,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1235972126.0,225310.0,1.543387622353361,0.3971890420090957,1.494262456752634,0.3623754625721492,0.0440528753874431,0.0529302735117501,4.16220337144226,0.3770090989675091,6.056049994357184,7.143499857674707,3.9268516433052136,3.0342784380545758,0.0440528753874431,0.0529302735117501,4.16220337144226,0.3770090989675091,6.056049994357184,7.143499857674707,3.9268516433052136,3.0342784380545758,,BPI17,Llama3.2-1B,0.0441 ± 0.0529,4.1622 ± 0.377,6.056 ± 7.1435,3.9269 ± 3.0343,0.0441 ± 0.0529,4.1622 ± 0.377,6.056 ± 7.1435,3.9269 ± 3.0343,0.01869 ± 0.00011,ZeroShot,,,
BPI17,majority,,,,,,,,,,,,1.0,1.0,1.0,2.107602639534237,,1.9377875790818555,,0.1522812514836443,,6.790768282783187,,1.0962950138013363,,1.212539089370355,,0.1522812514836443,,6.790768282783187,,1.0962950138013363,,1.212539089370355,,,BPI17,Majority,0.1523 ± nan,6.7908 ± nan,1.0963 ± nan,1.2125 ± nan,0.1523 ± nan,6.7908 ± nan,1.0963 ± nan,1.2125 ± nan,0.02985 ± nan,,,,
BPI17,qwen25-05b,8.0,896.0,10.0,,5.0,896.0,5e-05,1.0,lstm,sum,0.1,5.0,494101790.0,112926.0,1.91986908938973,0.0553468545792259,1.8600010082176168,0.0377044660805383,0.0536865593695105,0.0218729427642939,3.526097443620258,0.1053804425052781,1.5521237918405826,0.3997719764838783,2.0616530514338445,0.4669286411916651,0.0576596740391071,0.0305349642615404,3.526097443620258,0.1053804425052781,1.5143885945760556,0.4118110631571202,2.047630267575615,0.4772716920590727,,BPI17,Qwen2.5-0.5B,0.0537 ± 0.0219,3.5261 ± 0.1054,1.5521 ± 0.3998,2.0617 ± 0.4669,0.0577 ± 0.0305,3.5261 ± 0.1054,1.5144 ± 0.4118,2.0476 ± 0.4773,0.09816 ± 0.00025,FewShot-Freezing,,,8.0
BPI17,qwen25-05b,8.0,896.0,10.0,,5.0,896.0,5e-05,1.0,,sum,0.1,5.0,634873118.0,140840350.0,2.0077632113786246,0.05033813008392513,1.91902827167278,0.046323947878573676,0.07957284608758759,0.054181233673579285,3.0740460553345406,0.2612141822808585,1.0036478839158396,0.18718146275292377,1.5998526143131544,0.706552079895083,0.1278640269667189,0.04135172320267618,2.9653695277518453,0.1926396734459446,0.757221834090102,0.062202903418002296,1.2114786581581372,0.015611361962760905,,BPI17,Qwen2.5-0.5B,0.0796 ± 0.0542,3.074 ± 0.2612,1.0036 ± 0.1872,1.5999 ± 0.7066,0.1279 ± 0.0414,2.9654 ± 0.1926,0.7572 ± 0.0622,1.2115 ± 0.0156,0.15257 ± 0.00034,FewShot-LoRA,512.0,256.0,8.0
BPI17,qwen25-05b,8.0,896.0,10.0,,5.0,896.0,5e-05,1.0,lstm,sum,0.1,5.0,494101790.0,112926.0,2.811852828474134,0.1182946652738963,1.9339863007084244,0.0343934344452531,0.7872247203966333,0.0922166499776375,0.6811643314738667,0.439458202379683,1.3239077563041364,0.5368644523259847,1.0690080425796389,0.195897938603625,0.830655652091345,0.0106498305375587,0.4819104562673851,0.0377951542744145,1.1661841464669591,0.3987708549727465,0.9692995768745172,0.0535139164522522,,BPI17,Qwen2.5-0.5B,0.7872 ± 0.0922,0.6812 ± 0.4395,1.3239 ± 0.5369,1.069 ± 0.1959,0.8307 ± 0.0106,0.4819 ± 0.0378,1.1662 ± 0.3988,0.9693 ± 0.0535,0.62665 ± 0.00186,Freezing,,,
BPI17,qwen25-05b,8.0,896.0,10.0,"-1,-2",5.0,896.0,5e-05,1.0,lstm,sum,0.1,5.0,494101790.0,29934110.0,2.7910271087362046,0.0398788720077326,1.931965221202217,0.0132436451161468,0.7703617040036355,0.0451159974662191,0.7062959029907853,0.1545514931539556,1.4362381681612413,0.287819519763534,1.0005231633617349,0.0472213619510603,0.8483054238644611,0.0059413329800018,0.4710382765461562,0.0389992765733697,0.9306633119121756,0.2942452729124373,0.9299755776991138,0.0445807445669534,,BPI17,Qwen2.5-0.5B,0.7704 ± 0.0451,0.7063 ± 0.1546,1.4362 ± 0.2878,1.0005 ± 0.0472,0.8483 ± 0.0059,0.471 ± 0.039,0.9307 ± 0.2942,0.93 ± 0.0446,0.66845 ± 0.00118,"Freezing-[-1, -2]",,,
BPI17,qwen25-05b,8.0,896.0,10.0,-1,5.0,896.0,5e-05,1.0,lstm,sum,0.1,5.0,494101790.0,15023518.0,2.7714347758712656,0.0700590360982295,1.8429742890635707,0.0781354912881154,0.8325947328083776,0.0157899715481222,0.4821694387764664,0.0546773367253762,2.945355560468113,1.3511400450864857,1.0820073110353656,0.07604867160859,0.8619875068671536,0.0045146638085716,0.393861378448857,0.0171420030577728,1.4127294643727917,0.7037336010777043,0.9236016633872952,0.0727854607101017,,BPI17,Qwen2.5-0.5B,0.8326 ± 0.0158,0.4822 ± 0.0547,2.9454 ± 1.3511,1.082 ± 0.076,0.862 ± 0.0045,0.3939 ± 0.0171,1.4127 ± 0.7037,0.9236 ± 0.0728,0.64996 ± 0.00054,Freezing-[-1],,,
BPI17,qwen25-05b,8.0,896.0,10.0,"0,1",5.0,896.0,5e-05,1.0,lstm,sum,0.1,5.0,494101790.0,29934110.0,2.5925278133759604,0.0740541148658466,1.8900626016533293,0.0359624609471151,0.6299340075013057,0.0447398609437399,1.2185556896895164,0.1751312801770251,2.0799633359803305,0.6404898727888165,1.0991408061291046,0.0674897111852862,0.8400051546042147,0.0093296261512875,0.4991107584070356,0.0177656730341048,1.9555486195374023,0.447606466190472,1.0039342869705896,0.0268227725135827,,BPI17,Qwen2.5-0.5B,0.6299 ± 0.0447,1.2186 ± 0.1751,2.08 ± 0.6405,1.0991 ± 0.0675,0.84 ± 0.0093,0.4991 ± 0.0178,1.9555 ± 0.4476,1.0039 ± 0.0268,0.66893 ± 0.00219,"Freezing-[0, 1]",,,
BPI17,qwen25-05b,8.0,896.0,10.0,0,5.0,896.0,5e-05,1.0,lstm,sum,0.1,5.0,494101790.0,15023518.0,2.6029231311386907,0.0848179838217883,1.8334251213185917,0.0950739304430575,0.6900455097293154,0.0647924994629998,0.9681295563703914,0.164095571137005,3.165441346392155,1.7416690564635744,1.038353067921049,0.0564047291026391,0.8379704424142538,0.0052134780114385,0.4962355651152766,0.0093862918379637,2.051774567124585,0.2502422387844816,0.9678141918848984,0.0175980790294501,,BPI17,Qwen2.5-0.5B,0.69 ± 0.0648,0.9681 ± 0.1641,3.1654 ± 1.7417,1.0384 ± 0.0564,0.838 ± 0.0052,0.4962 ± 0.0094,2.0518 ± 0.2502,0.9678 ± 0.0176,0.64987 ± 0.00113,Freezing-[0],,,
BPI17,qwen25-05b,8.0,896.0,10.0,,5.0,896.0,5e-05,1.0,,sum,0.1,10.0,634873118.0,140840350.0,2.948115633688772,0.005880231567378609,1.9956567864839987,0.002946884370998137,0.8541152054041955,0.004042582151134518,0.42638674595721743,0.009263289247114479,0.6289666391290754,0.028317552047934118,0.6963743177355688,0.03697860142769607,0.8604031443085709,0.0015086350443191052,0.40206833073319287,0.0071365293917592795,0.6106025315161568,0.00595566217534886,0.6791720759607388,0.018196956067058578,,BPI17,Qwen2.5-0.5B,0.8541 ± 0.004,0.4264 ± 0.0093,0.629 ± 0.0283,0.6964 ± 0.037,0.8604 ± 0.0015,0.4021 ± 0.0071,0.6106 ± 0.006,0.6792 ± 0.0182,1.16616 ± 0.00620,LoRA,512.0,256.0,
BPI17,qwen25-05b,8.0,896.0,0.0,,5.0,896.0,5e-05,1.0,lstm,sum,0.1,5.0,494101790.0,112926.0,1.780770238925691,0.1157778416402765,1.7315149845134836,0.094298385124682,0.0441695322196675,0.0285832082075185,4.108099495839782,0.1380757422978818,3.05038393092957,1.2040916674118696,2.7925938759913724,1.0481235164650111,0.0441695322196675,0.0285832082075185,4.108099495839782,0.1380757422978818,3.05038393092957,1.2040916674118696,2.7925938759913724,1.0481235164650111,,BPI17,Qwen2.5-0.5B,0.0442 ± 0.0286,4.1081 ± 0.1381,3.0504 ± 1.2041,2.7926 ± 1.0481,0.0442 ± 0.0286,4.1081 ± 0.1381,3.0504 ± 1.2041,2.7926 ± 1.0481,0.00897 ± 0.00002,ZeroShot,,,
BPI17,rnn,256.0,32.0,25.0,,5.0,512.0,0.0001,1.0,lstm,sum,0.01,5.0,1137982.0,1137982.0,2.940905684969806,0.0030019626736536,1.9891313166859077,0.0021055778113458,0.853501400560224,0.0013044490673743,0.4192780922617988,0.0068314619000136,0.6724594545180361,0.0325222436325643,0.7628720628876551,0.0158525915430104,0.8535319212430735,0.0013133253293614,0.4192780922617988,0.0068314619000136,0.6097410395567124,0.013809822104006,0.7628720628876551,0.0158525915430104,2.940905684969806,BPI17,RNN,0.8535 ± 0.0013,0.4193 ± 0.0068,0.6725 ± 0.0325,0.7629 ± 0.0159,0.8535 ± 0.0013,0.4193 ± 0.0068,0.6097 ± 0.0138,0.7629 ± 0.0159,0.04166 ± 0.00022,,,,
BPI17,saprpt,16.0,16.0,25.0,,5.0,32.0,0.0001,1.0,lstm,concat,0.1,5.0,,,2.6651664422355763,0.0206072065636323,1.9363892557302795,0.0133273698565256,0.6535292082934869,0.0085068018416864,,,1.2635357285599296,0.2597794650357671,1.084489228772269,0.0322142979412244,,,,,,,,,2.6651664422355763,BPI17,SAP-RPT,0.6535 ± 0.0085,nan ± nan,1.2635 ± 0.2598,1.0845 ± 0.0322,nan ± nan,nan ± nan,nan ± nan,nan ± nan,0.05309 ± 0.00013,,,,
BPI17,transformer,32.0,128.0,10.0,,5.0,128.0,0.001,1.0,lstm,sum,0.1,5.0,339230.0,339230.0,2.9089441555155533,0.0081315937401408,1.9547767581646405,0.0039030626959298,0.8556473436832359,0.0057850235787125,0.4141087585308886,0.0136458422910061,1.1559762054898095,0.0802980366551852,0.8836000441871,0.0296258770685306,0.8595967200439498,0.0024366128032998,0.4070300662720729,0.0141575653923094,1.134263850866088,0.0846723104080689,0.8432907420035678,0.0401333184394043,2.9089441555155533,BPI17,Transformer,0.8556 ± 0.0058,0.4141 ± 0.0136,1.156 ± 0.0803,0.8836 ± 0.0296,0.8596 ± 0.0024,0.407 ± 0.0142,1.1343 ± 0.0847,0.8433 ± 0.0401,0.01953 ± 0.00030,,,,
