dataset,task,group_col,group_value,gemma-2-2b,llama32-1b,rnn,saprpt,tabpfn3,transformer,sequence_mean,tabular_fm_mean,llm_mean,tabular_minus_sequence_mae,llm_minus_sequence_mae,tabular_relative_to_sequence_mae,llm_relative_to_sequence_mae,group_value_label
BPI12,RT,relative_prefix_bucket,40-60%,1.2561288800444332,1.4096333759718926,1.0659351334541238,1.211880687011297,1.2750633638167703,1.5828125224306624,1.3243738279423931,1.2434720254140337,1.332881128008163,-0.0809018025283594,0.0085073000657698,0.938913167248214,1.0064236395240362,
BPI12,RT,relative_prefix_bucket,60-80%,0.8455892164879655,0.9310967355753828,0.7118116030952536,0.7746745351498041,0.7958553341033221,1.177469821404484,0.9446407122498688,0.7852649346265631,0.8883429760316741,-0.1593757776233056,-0.0562977362181946,0.8312842379578186,0.9404030172655704,
BPI12,RT,relative_prefix_bucket,80-100%,0.3103234575326703,0.2475852895017583,0.2398764512392629,0.192690682142496,0.1804352592635101,0.5227594559954141,0.3813179536173385,0.1865629707030031,0.2789543735172143,-0.1947549829143354,-0.1023635801001242,0.4892582920190099,0.7315532113579722,
BPI12,RT,rt_magnitude_bucket,"rt_mag_(-0.802, 0.0929]",0.4325284310969788,0.469499648129591,0.2873141298731488,0.3778075918931027,0.3966243595440896,0.7311501378929778,0.5092321338830633,0.3872159757185962,0.4510140396132849,-0.122016158164467,-0.0582180942697784,0.7603918722998615,0.8856747436069161,
BPI12,RT,rt_magnitude_bucket,"rt_mag_(-0.86, -0.802]",0.1549364981537093,0.0797161364150856,0.1983521005097858,0.0535290682625151,0.0334255667979607,0.2600799596714164,0.2292160300906011,0.0434773175302379,0.1173263172843974,-0.1857387125603631,-0.1118897128062036,0.1896783462877919,0.511859127993895,
BPI12,RT,rt_magnitude_bucket,"rt_mag_(0.0929, 1.206]",1.2618544463334338,1.4269379513452247,0.934861134899286,1.2631365713264262,1.332172058501794,1.6093392480887017,1.2721001914939938,1.29765431491411,1.3443961988393291,0.0255541234201162,0.0722960073453353,1.020088137389638,1.0568320072811472,
BPI12,RT,rt_magnitude_bucket,"rt_mag_(1.206, 2.647]",2.652031873436336,2.8643358566346224,2.337894132260059,2.4968469147561354,2.5953728379205154,2.954599763508196,2.6462469478841277,2.5461098763383254,2.7581838650354795,-0.1001370715458018,0.1119369171513522,0.9621588334278972,1.0423002536633454,
BPI17,NT,activity_current,3,0.2127480628313841,0.111826644986178,0.1668956134882238,0.0027107991002224,0.0030607412810678,0.0418267611552167,0.1043611873217203,0.0028857701906451,0.1622873539087811,-0.1014754171310751,0.0579261665870608,0.0276517569865223,1.5550546910556742,A_Accepted
BPI17,NT,activity_current,5,0.1432380877435207,0.069253834336996,0.1399920053780078,0.0125151115159193,0.0077103982369105,0.0620734187463919,0.1010327120621999,0.0101127548764149,0.1062459610402584,-0.0909199571857849,0.0052132489780584,0.1000938673227845,1.051599614339255,A_Complete
BPI17,NT,activity_current,6,0.1821909363692005,0.2022950542461196,0.1168221022795747,0.2394786684394434,0.1295653611628545,0.1290472389578267,0.1229346706187007,0.184522014801149,0.1922429953076601,0.0615873441824482,0.0693083246889593,1.500976200387522,1.5637817577429307,A_Concept
BPI17,NT,activity_current,7,0.1922376259814861,0.0994433859406515,0.0707996917325397,0.0207880891339723,0.0064691249714341,0.0687521484702132,0.0697759201013764,0.0136286070527032,0.1458405059610688,-0.0561473130486732,0.0760645858596923,0.1953196322298928,2.090126590221658,A_Create Application
BPI17,NT,activity_current,9,0.1238763932670865,0.1480389159438865,0.0508360717977796,0.0039892222200121,0.0032719458852495,0.0873776359217507,0.0691068538597652,0.0036305840526308,0.1359576546054865,-0.0654762698071343,0.0668508007457213,0.0525358028886422,1.9673541336634728,A_Incomplete
BPI17,NT,activity_current,11,0.2634999545351151,0.1464896417192874,0.0861212248283047,0.0029323028941308,0.0020819075645938,0.0752666621438918,0.0806939434860983,0.0025071052293623,0.2049947981272012,-0.0781868382567359,0.1243008546411029,0.0310693110418414,2.540398811498376,A_Submitted
BPI17,NT,activity_current,12,0.1354642465474113,0.0840122024454767,0.0775469124080642,0.0018154642884693,0.0016051081437913,0.0345213354106933,0.0560341239093788,0.0017102862161303,0.109738224496444,-0.0543238376932484,0.0537041005870652,0.0305222264007605,1.958417779029047,A_Validating
BPI17,NT,activity_current,14,0.2061781685900043,0.210090673654466,0.1672014600622492,0.0779888811143668,0.0776392157013351,0.1141570572917525,0.1406792586770009,0.077814048407851,0.2081344211222352,-0.0628652102691499,0.0674551624452343,0.5531309244848368,1.4794961466218066,O_Cancelled
BPI17,NT,activity_current,15,0.1872803476949532,0.2477797039668075,0.1039602235270043,0.0050531124075253,0.0021034968396027,0.0634578377008438,0.083709030613924,0.003578304623564,0.2175300258308804,-0.0801307259903599,0.1338209952169563,0.042746936588809,2.5986446651634827,O_Create Offer
BPI17,NT,activity_current,16,0.1292048485742675,0.2485128935012552,0.1469101943075657,0.0488714749614397,0.0024794696105851,0.0729306629962391,0.1099204286519024,0.0256754722860124,0.1888588710377614,-0.0842449563658899,0.0789384423858589,0.2335823522606693,1.7181416898931714,O_Created
BPI17,NT,activity_current,18,0.1716434129646846,0.0940687049712453,0.151610929079886,0.0293447605201176,0.0393564926726477,0.0630100680249077,0.1073104985523968,0.0343506265963826,0.1328560589679649,-0.0729598719560142,0.0255455604155681,0.3201049949424117,1.2380527605422955,O_Returned
BPI17,NT,activity_current,19,0.4756033094141815,0.5357589654387814,0.5073960541945989,0.5206715975139962,0.4488159235505784,0.4314046116148839,0.4694003329047413,0.4847437605322873,0.5056811374264815,0.0153434276275459,0.03628080452174,1.0326872960072222,1.077291816768061,O_Sent (mail and online)
BPI17,NT,activity_current,22,0.8201909370247649,0.9016066358770076,0.7721049002991667,1.233370709756678,1.1101627682015798,0.7923619601094252,0.7822334302042959,1.1717667389791289,0.8608987864508864,0.3895333087748329,0.0786653562465904,1.497975787960249,1.1005650656301476,W_Call after offers
BPI17,NT,activity_current,23,0.2427949407959265,0.3018235143165509,0.2186828643566374,0.2732681521004568,0.2158910092616316,0.1865284601890659,0.2026056622728516,0.2445795806810442,0.2723092275562387,0.0419739184081925,0.069703565283387,1.2071705101295034,1.3440356231975217,W_Call incomplete files
BPI17,NT,activity_current,24,0.2672963133949017,0.1708694475849992,0.1689793828682529,0.1084982532148177,0.1074059774066031,0.1342242775779021,0.1516018302230775,0.1079521153107104,0.2190828804899504,-0.043649714912367,0.0674810502668729,0.7120765966470336,1.4451202875821263,W_Complete application
BPI17,NT,activity_current,25,0.1965886633353013,0.1322906609673641,0.0962653794865074,0.0080645278978504,0.0105859227968673,0.0744024599951348,0.0853339197408211,0.0093252253473589,0.1644396621513327,-0.0760086943934622,0.0791057424105115,0.1092792335765401,1.927014048467174,W_Handle leads
BPI17,NT,activity_current,27,0.2050700490912071,0.1674582728561096,0.1866054796096107,0.1489914549608369,0.1565694052245725,0.1483230463773855,0.1674642629934981,0.1527804300927047,0.1862641609736583,-0.0146838329007933,0.0187998979801601,0.912316618254466,1.112262148616688,W_Validate application
BPI17,NT,branching_degree_bucket,"branch_deg_(0.999, 5.0]",0.1816590912525822,0.139246926610577,0.0995256099478553,0.0315191625505076,0.0180864398746707,0.0656753027647855,0.0826004563563204,0.0248028012125891,0.1604530089315796,-0.0577976551437312,0.0778525525752592,0.3002743847515235,1.9425196422574256,
BPI17,NT,branching_degree_bucket,"branch_deg_(11.0, 14.0]",0.2390626527198408,0.2924733349653192,0.2134354484919202,0.253363653404905,0.2017992286508025,0.1791517607201937,0.196293604606057,0.2275814410278537,0.26576799384258,0.0312878364217967,0.069474389236523,1.1593930504490382,1.3539309870841263,
BPI17,NT,branching_degree_bucket,"branch_deg_(5.0, 11.0]",0.4049722932050741,0.4017135121006573,0.3654855196665403,0.4569881448103601,0.4171417030758948,0.3365742361468331,0.3510298779066867,0.4370649239431274,0.4033429026528657,0.0860350460364407,0.052313024746179,1.24509322838699,1.149027271006502,
BPI17,NT,branching_entropy_bucket,"branch_ent_(-0.001, 0.986]",0.1792079194189654,0.1652692900821758,0.130077632885311,0.0494006124085065,0.0307328661193245,0.076831268768796,0.1034544508270535,0.0400667392639155,0.1722386047505706,-0.063387711563138,0.068784153923517,0.387288695107915,1.6648738007270916,
BPI17,NT,branching_entropy_bucket,"branch_ent_(0.986, 1.683]",0.2444625115291487,0.2631591574175505,0.2039134093569929,0.2117276194112115,0.1710374324991881,0.1696126752895735,0.1867630423232832,0.1913825259551997,0.2538108344733496,0.0046194836319164,0.0670477921500663,1.0247344633844648,1.358999250151472,
BPI17,NT,branching_entropy_bucket,"branch_ent_(1.683, 1.993]",0.559554225444363,0.5648295527046504,0.4917731181064663,0.7092537605582891,0.6428075468847194,0.4855129544165119,0.4886430362614891,0.6760306537215043,0.5621918890745067,0.1873876174600152,0.0735488528130176,1.3834857013284805,1.150516527106833,
BPI17,NT,branching_entropy_bucket,"branch_ent_(1.993, 2.362]",0.2127121169031858,0.174212970190265,0.1944728483223957,0.1552014573772223,0.1625966365154115,0.1551573817785945,0.1748151150504951,0.1588990469463169,0.1934625435467254,-0.0159160681041781,0.0186474284962303,0.9089548515322554,1.1066694289612429,
BPI17,NT,case_length_bucket,11-20,0.7013504639664363,0.6175428989997788,0.6318056908360606,0.7508567988469794,0.6893665217165206,0.6208408418539408,0.6263232663450007,0.72011166028175,0.6594466814831075,0.0937883939367493,0.0331234151381067,1.1497443875653302,1.0528854936707095,
BPI17,NT,case_length_bucket,21-50,0.3365820511652156,0.3355227758588269,0.2840947889282368,0.3413488101357594,0.3033245578525588,0.2538764198655263,0.2689856043968816,0.3223366839941591,0.3360524135120213,0.0533510795972775,0.0670668091151397,1.1983417652290391,1.2493323360761877,
BPI17,NT,case_length_bucket,51-100,0.2486360833868212,0.2492651550805279,0.2109584787445076,0.2175542628521728,0.1902245147044674,0.1769464057289029,0.1939524422367053,0.2038893887783201,0.2489506192336745,0.0099369465416148,0.0549981769969692,1.051233933571651,1.2835652717888844,
BPI17,NT,nt_magnitude_bucket,"nt_mag_(-0.21143532, 14.45758057]",0.8077163041179658,0.8173345547060159,0.7488407679227637,0.8519287025313634,0.8659812835572591,0.7555107242166426,0.7521757460697032,0.8589549930443112,0.8125254294119908,0.106779246974608,0.0603496833422876,1.1419605026252906,1.0802334875295156,
BPI17,NT,nt_magnitude_bucket,"nt_mag_(-0.21246435, -0.21143532]",0.1611131585960398,0.1770723861538701,0.1253736637984261,0.1073560920026567,0.0656586089218505,0.0706418274704254,0.0980077456344257,0.0865073504622536,0.169092772374955,-0.0115003951721721,0.0710850267405292,0.8826583032011651,1.7253000901141045,
BPI17,NT,nt_magnitude_bucket,"nt_mag_(-0.21246937, -0.21246435]",0.1733232287339645,0.1665551354342122,0.1058888147714188,0.0833633328870971,0.0549667468571131,0.0739341905100805,0.0899115026407497,0.0691650398721051,0.1699391820840883,-0.0207464627686445,0.0800276794433386,0.7692568563608698,1.8900716492649128,
BPI17,NT,nt_magnitude_bucket,"nt_mag_(-0.21246941, -0.21246937]",0.1554249496364572,0.1309224908821644,0.1210334641804062,0.2090689863296265,0.1341041868092239,0.0793734253025972,0.1002034447415017,0.1715865865694252,0.1431737202593108,0.0713831418279235,0.0429702755178091,1.7123821143282358,1.4288303224371284,
BPI17,NT,prefix_length_bucket,1,0.1922376259814861,0.0994433859406515,0.0707996917325397,0.0207880891339723,0.0064691249714341,0.0687521484702132,0.0697759201013764,0.0136286070527032,0.1458405059610688,-0.0561473130486732,0.0760645858596923,0.1953196322298928,2.090126590221658,
BPI17,NT,prefix_length_bucket,11-20,0.4721451487349465,0.495483325979322,0.4359726816535406,0.5988479586779525,0.5457889593778811,0.4027611732414556,0.4193669274474981,0.5723184590279168,0.4838142373571343,0.1529515315804186,0.0644473099096361,1.3647200615255173,1.153677616644447,
BPI17,NT,prefix_length_bucket,2,0.23859012491849,0.1391636481394573,0.0931667165488612,0.0376089872146139,0.0129255494292901,0.080984601560904,0.0870756590548826,0.025267268321952,0.1888768865289736,-0.0618083907329306,0.101801227474091,0.2901760215909064,2.1691123395336804,
BPI17,NT,prefix_length_bucket,21-50,0.2937802538731354,0.304874360245267,0.2607810852934136,0.2873980849014894,0.2546045171343677,0.2313723794006938,0.2460767323470537,0.2710013010179285,0.2993273070592012,0.0249245686708747,0.0532505747121474,1.1012877911420025,1.2163982518958585,
BPI17,NT,prefix_length_bucket,3,0.222778634337539,0.0840341454710472,0.0826683248477903,0.0183615278960628,0.0111296018585562,0.0875935562124306,0.0851309405301104,0.0147455648773095,0.1534063899042931,-0.0703853756528009,0.0682754493741826,0.17321040723254,1.802005110586484,
BPI17,NT,prefix_length_bucket,4-5,0.1726908530507769,0.1144468436106329,0.0954707188443059,0.0694013501916612,0.0372192606684707,0.08063617075483,0.0880534447995679,0.053310305430066,0.1435688483307049,-0.0347431393695019,0.0555154035311369,0.6054312304466205,1.6304739542842888,
BPI17,NT,prefix_length_bucket,6-10,0.2203714478753447,0.1960423392705589,0.1516082810797548,0.1063353635535966,0.0805424918991423,0.104579793642305,0.1280940373610299,0.0934389277263694,0.2082068935729518,-0.0346551096346604,0.0801128562119218,0.729455715905137,1.6254222121684376,
BPI17,NT,prefix_length_bucket,>50,0.2696598482174942,0.2698868946118566,0.240262519251197,0.2166644853324844,0.1952916762003531,0.1955468892907867,0.2179047042709918,0.2059780807664188,0.2697733714146754,-0.011926623504573,0.0518686671436836,0.9452667919929768,1.238033718992952,
BPI17,NT,relative_prefix_bucket,0-20%,0.2120888190217602,0.14980361452752,0.1145461678386811,0.0704638461162031,0.050422025805993,0.0923676954302112,0.1034569316344461,0.060442935961098,0.1809462167746401,-0.0430139956733481,0.0774892851401939,0.5842328300888202,1.749000418976216,
BPI17,NT,relative_prefix_bucket,20-40%,0.2399842585025112,0.2838573536717765,0.212945598170747,0.2454405773101553,0.2069799370711317,0.1610870010262991,0.1870162995985231,0.2262102571906435,0.2619208060871439,0.0391939575921204,0.0749045064886208,1.2095750887824217,1.4005239471074016,
BPI17,NT,relative_prefix_bucket,40-60%,0.2449896045135468,0.3085910428688623,0.248401762137684,0.2903479785212401,0.2475520699439806,0.1957901401824269,0.2220959511600554,0.2689500242326104,0.2767903236912046,0.0468540730725549,0.0546943725311491,1.210963202290838,1.2462646088119504,
BPI17,NT,relative_prefix_bucket,60-80%,0.2310168825254616,0.251589831019888,0.1967949377670997,0.2728773776583782,0.2261645779189676,0.163244179046213,0.1800195584066564,0.2495209777886729,0.2413033567726748,0.0695014193820165,0.0612837983660184,1.3860770462785816,1.340428556254876,
BPI17,NT,relative_prefix_bucket,80-100%,0.6292512377459015,0.5478441957664167,0.5429265842754014,0.6334121268318624,0.6057850384573682,0.5460905605872202,0.5445085724313108,0.6195985826446153,0.5885477167561591,0.0750900102133045,0.0440391443248483,1.137904183726652,1.0808786978838685,
BPI17,NT,rt_magnitude_bucket,"rt_mag_(-0.18, 1.017]",0.305224735670135,0.299832215787689,0.24240313996625,0.3283415140398636,0.295623046586732,0.2351749643300644,0.2387890521481572,0.3119822803132978,0.302528475728912,0.0731932281651405,0.0637394235807548,1.3065183579678,1.266927746508276,
BPI17,NT,rt_magnitude_bucket,"rt_mag_(-0.81, -0.18]",0.2306438158432553,0.291725675457172,0.2205175110945082,0.2224816304043911,0.1841502669322792,0.1690442275370486,0.1947808693157784,0.2033159486683352,0.2611847456502136,0.0085350793525567,0.0664038763344352,1.0438188790436072,1.340915802294636,
BPI17,NT,rt_magnitude_bucket,"rt_mag_(-1.0499999999999998, -0.81]",0.1758295555757268,0.1808026651123954,0.1401705361855243,0.1327840659645322,0.0877941608261678,0.083391069930535,0.1117808030580297,0.11028911339535,0.1783161103440611,-0.0014916896626796,0.0665353072860314,0.9866552250308558,1.595230177864176,
BPI17,NT,rt_magnitude_bucket,"rt_mag_(1.017, 3.119]",0.5690696495411321,0.4985515928908648,0.4871896539351854,0.5825432938960892,0.556809938864047,0.4801321423050814,0.4836608981201333,0.5696766163800681,0.5338106212159985,0.0860157182599347,0.0501497230958651,1.1778430271999574,1.1036877764789017,
BPI17,RT,activity_current,3,1.3936132213954504,0.8880695544735149,0.9327663903435072,1.4241425484694816,1.6198011571886364,1.1057825414118942,1.0192744658777009,1.5219718528290591,1.1408413879344828,0.5026973869513585,0.1215669220567821,1.493191386402959,1.1192680932628882,A_Accepted
BPI17,RT,activity_current,5,1.032392111319738,0.7156662113731727,0.7856474923047547,1.0994788669282571,1.4237921015902733,1.0581010695003594,0.9218742809025572,1.2616354842592652,0.8740291613464554,0.3397612033567081,-0.0478451195561017,1.3685548131617973,0.9481001688112406,A_Complete
BPI17,RT,activity_current,6,1.2723847393787795,0.8016789383715756,0.8259811586885243,1.1549810022862166,1.5183016320540144,0.9169143475535546,0.8714477531210394,1.3366413171701157,1.0370318388751776,0.4651935640490761,0.1655840857541382,1.5338169297964364,1.1900103421703807,A_Concept
BPI17,RT,activity_current,7,1.217333966730769,0.7709831811141136,0.7722420540833196,1.1697862778118877,1.512797383894754,1.0349591670254634,0.9036006105543914,1.3412918308533208,0.9941585739224412,0.4376912202989294,0.0905579633680497,1.4843857066789607,1.1002190152488822,A_Create Application
BPI17,RT,activity_current,9,0.6302069023251533,0.4656543397477695,0.4978359935539109,0.5849975166576249,0.6463775760361127,0.6731640754001481,0.5855000344770296,0.6156875463468687,0.5479306210364614,0.0301875118698391,-0.0375694134405681,1.0515585142480866,0.9358336272787324,A_Incomplete
BPI17,RT,activity_current,11,1.073365104414763,0.8563894653512586,0.8145779693318952,1.1444485894133969,1.576986056380725,0.9007436438433586,0.8576608065876269,1.3607173228970608,0.9648772848830108,0.5030565163094339,0.1072164782953838,1.586544835027432,1.125010350795865,A_Submitted
BPI17,RT,activity_current,12,0.3910069186536092,0.308411534343447,0.3035959284456949,0.3185531974784911,0.374557312991884,0.2947160776645418,0.2991560030551183,0.3465552552351876,0.3497092264985281,0.0473992521800692,0.0505532234434097,1.1584432593563436,1.1689861574801677,A_Validating
BPI17,RT,activity_current,14,0.3586726164495623,0.2540193804212519,0.2091537899262196,0.1524317401486474,0.1475805777150231,0.2528951707723978,0.2310244803493087,0.1500061589318352,0.3063459984354071,-0.0810183214174734,0.0753215180860983,0.6493085005754635,1.3260326263788684,O_Cancelled
BPI17,RT,activity_current,15,1.209256905860578,0.778870670326675,0.7869232445334394,1.1582641633072248,1.439941719903921,1.0283293252655616,0.9076262848995004,1.299102941605573,0.9940637880936264,0.3914766567060725,0.086437503194126,1.431319214988821,1.0952346848391428,O_Create Offer
BPI17,RT,activity_current,16,1.223623339772328,0.8252328095226807,0.8659277930047311,1.2762676098856092,1.5738621292176604,1.0714980902105,0.9687129416076156,1.4250648695516348,1.0244280746475043,0.4563519279440192,0.0557151330398887,1.4710909789092794,1.0575145955492526,O_Created
BPI17,RT,activity_current,18,0.4414331121104104,0.2845528594085148,0.2813265664236886,0.3227222723620278,0.401343947649002,0.3024186176913125,0.2918725920575006,0.3620331100055149,0.3629929857594626,0.0701605179480143,0.0711203937019619,1.2403806313344845,1.2436693120125195,O_Returned
BPI17,RT,activity_current,19,1.251063979123948,0.9100205339491368,0.9205618505747836,1.2832352237501106,1.5615281054566874,1.0815176874643466,1.0010397690195652,1.422381664603399,1.0805422565365423,0.4213418955838339,0.0795024875169772,1.420904252382004,1.0794199091559002,O_Sent (mail and online)
BPI17,RT,activity_current,22,0.9978279240159064,0.7765389725114403,0.778899914591777,1.0580052714717028,1.279402532677752,0.9571106213613452,0.8680052679765611,1.1687039020747274,0.8871834482636733,0.3006986340981663,0.0191781802871122,1.3464248953225086,1.0220945436561917,W_Call after offers
BPI17,RT,activity_current,23,0.6193089222748324,0.4657055756564258,0.4323028247364928,0.5044396282837903,0.5443630733140145,0.5608226198858747,0.4965627223111837,0.5244013507989024,0.5425072489656291,0.0278386284877186,0.0459445266544453,1.0560626628558576,1.0925251223865593,W_Call incomplete files
BPI17,RT,activity_current,24,1.360233747590284,0.8557458586848495,0.927703392476047,1.3015404462504203,1.6740048481316423,1.097729453864613,1.01271642317033,1.4877726471910315,1.1079898031375668,0.4750562240207014,0.0952733799672367,1.4690910635511647,1.0940770563085975,W_Complete application
BPI17,RT,activity_current,25,1.4917644510462291,0.85351560043024,0.9340994716254308,1.477097859765452,1.8780893315867475,1.220573911198268,1.0773366914118494,1.6775935956760997,1.1726400257382346,0.6002569042642503,0.0953033343263851,1.5571674194792473,1.0884619776585258,W_Handle leads
BPI17,RT,activity_current,27,0.4799806902846966,0.3435488076933291,0.3416147022918101,0.3465062370318802,0.3690987654680491,0.394648229723808,0.368131466007809,0.3578025012499647,0.4117647489890128,-0.0103289647578443,0.0436332829812037,0.971942184486818,1.1185263608525065,W_Validate application
BPI17,RT,branching_degree_bucket,"branch_deg_(0.999, 5.0]",0.9847872110955564,0.6438038678250763,0.6543477349613157,0.9234518872271684,1.151131474446218,0.803387046234861,0.7288673905980884,1.0372916808366932,0.8142955394603164,0.3084242902386048,0.085428148862228,1.423155561926732,1.1172067099779674,
BPI17,RT,branching_degree_bucket,"branch_deg_(11.0, 14.0]",0.5927426872458104,0.4441287458390665,0.4095576063123052,0.4685600363802082,0.5039196784457977,0.5294360754858785,0.4694968408990918,0.4862398574130029,0.5184357165424385,0.0167430165139111,0.0489388756433466,1.0356616169809536,1.1042368582281152,
BPI17,RT,branching_degree_bucket,"branch_deg_(5.0, 11.0]",0.9365871376237298,0.6593943570590641,0.6820844249553023,0.9055699592723734,1.1082521066582114,0.8216430932273869,0.7518637590913446,1.0069110329652924,0.797990747341397,0.2550472738739477,0.0461269882500523,1.339220065856322,1.0613501950217663,
BPI17,RT,branching_entropy_bucket,"branch_ent_(-0.001, 0.986]",0.9498872426719244,0.6491047918737431,0.6593078428685855,0.9108144288960924,1.1274820302597777,0.808218068232821,0.7337629555507033,1.019148229577935,0.7994960172728338,0.2853852740272318,0.0657330617221305,1.3889338809875522,1.089583510893919,
BPI17,RT,branching_entropy_bucket,"branch_ent_(0.986, 1.683]",0.8141431617558594,0.5641590150958651,0.5576022271173869,0.7349968327065393,0.8709832594302903,0.7022442187416642,0.6299232229295255,0.8029900460684147,0.6891510884258623,0.1730668231388892,0.0592278654963367,1.274742725524586,1.0940239434591588,
BPI17,RT,branching_entropy_bucket,"branch_ent_(1.683, 1.993]",1.107269229168104,0.7766534216876039,0.80529662996325,1.102874945298009,1.371693302480791,0.9731382189547196,0.8892174244589849,1.2372841238893997,0.941961325427854,0.3480666994304148,0.0527439009688691,1.3914303632119946,1.0593149656294234,
BPI17,RT,branching_entropy_bucket,"branch_ent_(1.993, 2.362]",0.496835607534957,0.3561939543304004,0.3559324510759957,0.3626590022985008,0.3874278668146464,0.4105459622755322,0.383239206675764,0.3750434345565736,0.4265147809326787,-0.0081957721191903,0.0432755742569147,0.978614473737484,1.1129205297972753,
BPI17,RT,case_length_bucket,11-20,1.4263458271082994,0.9690319160754616,1.1586645082318905,1.3554369855571438,1.5703706572562257,1.3264646292538256,1.242564568742858,1.4629038214066847,1.1976888715918803,0.2203392526638268,-0.0448756971509773,1.177326199544504,0.9638846155122712,
BPI17,RT,case_length_bucket,21-50,0.8444630510041141,0.6233584139269195,0.6147776439212612,0.8161823006285005,1.0127392050861033,0.7171556481974549,0.6659666460593581,0.914460752857302,0.7339107324655167,0.2484941067979438,0.0679440864061586,1.373132961340222,1.1020232571829172,
BPI17,RT,case_length_bucket,51-100,0.8900909107060061,0.5549805719335097,0.5769253265853822,0.7864801088446329,0.9279208005436816,0.7750037357656684,0.6759645311755254,0.8572004546941572,0.722535741319758,0.1812359235186318,0.0465712101442326,1.268114546192914,1.0688959375771443,
BPI17,RT,nt_magnitude_bucket,"nt_mag_(-0.21143532, 14.45758057]",0.9524656197214464,0.629672790887351,0.6537911679043032,0.8955625276225299,1.0757914439111305,0.8140203952255638,0.7339057815649335,0.9856769857668302,0.7910692053043986,0.2517712042018967,0.0571634237394651,1.3430565755525674,1.0778893220020336,
BPI17,RT,nt_magnitude_bucket,"nt_mag_(-0.21246435, -0.21143532]",1.016879688979437,0.6721576036443238,0.7041514265786085,0.9759405618909784,1.1801912664257066,0.8684998479662369,0.7863256372724228,1.0780659141583424,0.8445186463118803,0.2917402768859196,0.0581930090394575,1.3710171245311262,1.074006246624891,
BPI17,RT,nt_magnitude_bucket,"nt_mag_(-0.21246937, -0.21246435]",0.8777352607556006,0.6119766992163536,0.6202581372016368,0.8054410266424276,0.997989233072598,0.7494384548283933,0.6848482960150151,0.9017151298575128,0.7448559799859771,0.2168668338424977,0.060007683970962,1.3166640482343304,1.0876218635866275,
BPI17,RT,nt_magnitude_bucket,"nt_mag_(-0.21246941, -0.21246937]",0.7320129797617111,0.5638744356590834,0.543668506509257,0.6774716659086267,0.8241889004339502,0.6493245137164921,0.5964965101128745,0.7508302831712885,0.6479437077103972,0.154333773058414,0.0514471975975227,1.2587337401675822,1.0862489498686043,
BPI17,RT,prefix_length_bucket,1,1.217333966730769,0.7709831811141136,0.7722420540833196,1.1697862778118877,1.512797383894754,1.0349591670254634,0.9036006105543914,1.3412918308533208,0.9941585739224412,0.4376912202989294,0.0905579633680497,1.4843857066789607,1.1002190152488822,
BPI17,RT,prefix_length_bucket,11-20,1.1102080876372942,0.7712686001859315,0.805207349902335,1.1340837304170646,1.3924166289531976,0.9912791026920644,0.8982432262971998,1.263250179685131,0.9407383439116128,0.3650069533879312,0.042495117614413,1.406356477512876,1.0473091434149628,
BPI17,RT,prefix_length_bucket,2,1.1464987019343036,0.8048803239908754,0.8324333779817942,1.223795007154041,1.6400988210415544,1.0089345196528094,0.9206839488173018,1.4319469140977978,0.9756895129625895,0.5112629652804961,0.0550055641452877,1.555307786061935,1.0597442414586973,
BPI17,RT,prefix_length_bucket,21-50,0.5708201206503681,0.4364667558183662,0.41511730431901,0.4730106880590342,0.5211182988516688,0.5030057602687338,0.4590615322938719,0.4970644934553515,0.5036434382343672,0.0380029611614796,0.0445819059404952,1.0827840245545812,1.0971153163666865,
BPI17,RT,prefix_length_bucket,3,1.11677528121932,0.8611194576052102,0.80201488411562,1.1894884444773195,1.5422099402745848,0.9135250851977617,0.8577699846566909,1.3658491923759524,0.988947369412265,0.5080792077192615,0.1311773847555741,1.59232570130396,1.1529283923452691,
BPI17,RT,prefix_length_bucket,4-5,1.4315549278321364,0.8510393647077893,0.946460729992638,1.3201169894697766,1.6998661456496589,1.1639864052557165,1.0552235676241772,1.5099915675597178,1.1412971462699628,0.4547679999355405,0.0860735786457855,1.4309683880160533,1.0815690449745916,
BPI17,RT,prefix_length_bucket,6-10,1.3216116447229949,0.8480784269394198,0.8897252100143247,1.2554273935771971,1.591298496522746,1.0509898308933887,0.9703575204538568,1.4233629450499716,1.0848450358312074,0.4530054245961149,0.1144875153773506,1.4668438333782736,1.1179848797624636,
BPI17,RT,prefix_length_bucket,>50,0.4148052493110299,0.2894823159306095,0.2806751826778054,0.2705728973476932,0.2859788658670508,0.3886747344325368,0.3346749585551711,0.278275881607372,0.3521437826208197,-0.0563990769477991,0.0174688240656485,0.8314810370298389,1.0521963882241545,
BPI17,RT,relative_prefix_bucket,0-20%,1.3178741959992324,0.8243750773609277,0.8670289291214517,1.2676159796596211,1.63803552270415,1.0732926458771448,0.9701607874992982,1.4528257511818856,1.07112463668008,0.4826649636825874,0.1009638491807817,1.4975102786072318,1.1040691919130516,
BPI17,RT,relative_prefix_bucket,20-40%,1.121123477036177,0.7682750448047888,0.7691418014505591,1.0942434868882929,1.3796502044200236,0.9464022448460252,0.8577720231482922,1.2369468456541584,0.944699260920483,0.3791748225058662,0.0869272377721908,1.4420461524429018,1.1013407239060335,
