dataset,model,paradigm,task,group_col,group_value,n,mae,mse,median_ae,p90_ae,bias,n_cases
BPI20RequestForPayment,saprpt,tabular_fm,NT,relative_prefix_bucket,0-20%,347,0.13216141398770664,0.357283877581775,0.030939698219299316,0.07000219821929932,-0.05751448534751145,346
BPI20RequestForPayment,saprpt,tabular_fm,NT,relative_prefix_bucket,20-40%,406,0.7995046054723035,1.5632260637976005,0.4661284536123276,2.0723881125450134,-0.3375734164846345,394
BPI20RequestForPayment,saprpt,tabular_fm,NT,relative_prefix_bucket,40-60%,360,0.7633333890349604,1.1395842851047266,0.6379014849662781,1.5833395540714272,0.10567091148372533,358
BPI20RequestForPayment,saprpt,tabular_fm,NT,relative_prefix_bucket,60-80%,382,0.5648595329705646,1.103766451280491,0.27643116749823093,1.348573231697084,0.041135605502659114,374
BPI20RequestForPayment,saprpt,tabular_fm,NT,relative_prefix_bucket,80-100%,505,0.07825459815783076,0.031042665747595618,0.0231359601020813,0.2282140851020813,0.04559920915577671,465
BPI20RequestForPayment,tabpfn3,tabular_fm,NT,relative_prefix_bucket,0-20%,347,0.10769870684023206,0.3605452312547363,0.009412407875061035,0.026396179199218776,-0.08566201931289706,346
BPI20RequestForPayment,tabpfn3,tabular_fm,NT,relative_prefix_bucket,20-40%,406,0.8096250485843323,1.559482337391254,0.5019505973905325,2.052856683731079,-0.32925774248631146,394
BPI20RequestForPayment,tabpfn3,tabular_fm,NT,relative_prefix_bucket,40-60%,360,0.7258354228766014,1.108729108545763,0.5215917900204659,1.4721508145332338,-0.009768420483710037,358
BPI20RequestForPayment,tabpfn3,tabular_fm,NT,relative_prefix_bucket,60-80%,382,0.5329745444274112,1.0558521103265608,0.2200915515422821,1.1590792894363413,-0.0020069529458451333,374
BPI20RequestForPayment,tabpfn3,tabular_fm,NT,relative_prefix_bucket,80-100%,505,0.06349025437294847,0.024364811059693053,0.003368377685546875,0.19025893211364747,0.030987996667033373,465
BPI20RequestForPayment,transformer,sequence,NT,relative_prefix_bucket,0-20%,347,0.13980121450010224,0.3712259303288533,0.04045647382736206,0.07046045064926156,-0.1358732746146426,346
BPI20RequestForPayment,transformer,sequence,NT,relative_prefix_bucket,20-40%,406,0.8302656923302592,1.5984452614619187,0.5709949061274529,1.9447105303406715,-0.32566060103519634,394
BPI20RequestForPayment,transformer,sequence,NT,relative_prefix_bucket,40-60%,360,0.7649992831193635,1.2000120259458456,0.5845608320087194,1.5449538683518769,-0.10395001297066402,358
BPI20RequestForPayment,transformer,sequence,NT,relative_prefix_bucket,60-80%,382,0.6082673451536535,1.1590862507479929,0.3511304734274745,1.1582940578460694,-0.12005552433733463,374
BPI20RequestForPayment,transformer,sequence,NT,relative_prefix_bucket,80-100%,505,0.11134112659786449,0.04025328231523591,0.03812605142593384,0.3124858736991883,0.011459917336296623,465
BPI20TravelPermitData,gemma-2-2b,llm,NT,relative_prefix_bucket,0-20%,322,0.37200072246187177,0.2693585678496158,0.3333647698163986,0.5492526207119227,-0.31598804543309655,309
BPI20TravelPermitData,gemma-2-2b,llm,NT,relative_prefix_bucket,20-40%,403,0.5768622755391926,1.2308056582109,0.325786292552948,1.1661586761474618,-0.4174483470473134,379
BPI20TravelPermitData,gemma-2-2b,llm,NT,relative_prefix_bucket,40-60%,432,0.6470268547087067,2.0019330914538553,0.33454393222928047,1.108256624639036,-0.4906467213044784,408
