dataset,model,paradigm,task,group_col,group_value,n,mae,mse,median_ae,p90_ae,bias,n_cases
BPI20RequestForPayment,gemma-2-2b,llm,NT,branching_entropy_bucket,"branch_ent_(0.575, 1.083]",408,0.8295651965223335,1.428470948688014,0.65817591547966,1.7679189503192902,-0.1253860052532343,398
BPI20RequestForPayment,llama32-1b,llm,NT,branching_entropy_bucket,"branch_ent_(-0.001, 0.0179]",680,0.15973090028445072,0.08870787053920554,0.042756080627441406,0.4490770757198334,0.08973922555006164,591
BPI20RequestForPayment,llama32-1b,llm,NT,branching_entropy_bucket,"branch_ent_(0.0179, 0.0254]",335,0.8834397701699453,2.1527437919183505,0.5377643704414368,2.1526487767696403,-0.4068434160383446,335
BPI20RequestForPayment,llama32-1b,llm,NT,branching_entropy_bucket,"branch_ent_(0.0254, 0.575]",577,0.38165839430286935,0.5509883372254059,0.13238471746444702,1.0201562345027921,-0.18679565012267754,501
BPI20RequestForPayment,llama32-1b,llm,NT,branching_entropy_bucket,"branch_ent_(0.575, 1.083]",408,0.8208790761002056,1.4456149987798117,0.653497964143753,1.7508040204644209,-0.18730304904530903,398
BPI20RequestForPayment,rnn,sequence,NT,branching_entropy_bucket,"branch_ent_(-0.001, 0.0179]",680,0.20455202640253392,0.08568256902040722,0.13885174691677094,0.4348872467875481,-0.03364889302619678,591
BPI20RequestForPayment,rnn,sequence,NT,branching_entropy_bucket,"branch_ent_(0.0179, 0.0254]",335,0.9632780973486769,2.0373441864873545,0.6897114515304565,1.6888787150382996,-0.08352359741328479,335
BPI20RequestForPayment,rnn,sequence,NT,branching_entropy_bucket,"branch_ent_(0.0254, 0.575]",577,0.3568792688649025,0.5871314385879841,0.09751588106155396,1.0543947637081144,-0.18951106752289953,501
BPI20RequestForPayment,rnn,sequence,NT,branching_entropy_bucket,"branch_ent_(0.575, 1.083]",408,0.8174820091174778,1.5011512835862515,0.5534239056287333,1.8692366346716884,-0.2873816064441367,398
BPI20RequestForPayment,saprpt,tabular_fm,NT,branching_entropy_bucket,"branch_ent_(-0.001, 0.0179]",680,0.11353197172558045,0.060304953336082656,0.0231359601020813,0.3705514848232271,0.06750940790345125,591
BPI20RequestForPayment,saprpt,tabular_fm,NT,branching_entropy_bucket,"branch_ent_(0.0179, 0.0254]",335,0.9607320857818114,2.0146225650741365,0.6800187826156616,1.864979088306427,0.01028962030923411,335
BPI20RequestForPayment,saprpt,tabular_fm,NT,branching_entropy_bucket,"branch_ent_(0.0254, 0.575]",577,0.32146783171147364,0.5168630485726021,0.046406447887420654,0.9419771432876587,-0.019956597777493493,501
