dataset,model,paradigm,task,group_col,group_value,n,mae,mse,median_ae,p90_ae,bias,n_cases,group_value_label
BPI12,saprpt,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(-0.802, 0.0929]",496,0.3349606443511983,0.7058090322405915,0.1113930270075798,0.7008380889892578,-0.1951385470062134,387,
BPI12,saprpt,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(-0.86, -0.802]",501,0.0401207185991688,0.0053214020612741,0.0077959150075912,0.1384176611900329,0.0345108046599788,444,
BPI12,saprpt,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(0.0929, 1.206]",490,0.4560262146059005,1.613640947279747,0.1203620955348014,0.7995668157935156,-0.247572273108633,372,
BPI12,saprpt,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(1.206, 2.647]",513,0.5965230892835363,3.83517273522973,0.1322406977415084,0.7505218625068665,-0.3712177093215214,357,
BPI12,tabpfn3,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(-0.802, 0.0929]",496,0.3326190168623842,0.6862839805474141,0.0742539800703525,0.5641343034803867,-0.1895135560283257,387,
BPI12,tabpfn3,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(-0.86, -0.802]",501,0.0370608890101967,0.0065035804734649,0.0037712007761001,0.1164344772696495,0.0312678817075913,444,
BPI12,tabpfn3,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(0.0929, 1.206]",490,0.4410720171953304,1.5589565939326766,0.0905691534280777,0.5538301393389743,-0.2524215833697354,372,
BPI12,tabpfn3,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(1.206, 2.647]",513,0.5787074585621323,3.8819656554483353,0.0959130674600601,0.6331549391150477,-0.4178749525349507,357,
BPI12,transformer,sequence,NT,rt_magnitude_bucket,"rt_mag_(-0.802, 0.0929]",496,0.3590439221044371,0.7075458036056398,0.1193296387791633,0.773780882358551,-0.3315781281318425,387,
BPI12,transformer,sequence,NT,rt_magnitude_bucket,"rt_mag_(-0.86, -0.802]",501,0.0928815973554542,0.0122568937848634,0.0852184891700744,0.1757242083549499,-0.0858537753348697,444,
BPI12,transformer,sequence,NT,rt_magnitude_bucket,"rt_mag_(0.0929, 1.206]",490,0.4407538544533926,1.5832274604055836,0.088180311024189,0.8586374365724627,-0.3696666455651842,372,
BPI12,transformer,sequence,NT,rt_magnitude_bucket,"rt_mag_(1.206, 2.647]",513,0.5695731139634727,3.8092121120918585,0.0845857262611389,0.8058008581399918,-0.4995246617809722,357,
BPI17,gemma-2-2b,llm,NT,rt_magnitude_bucket,"rt_mag_(-0.18, 1.017]",472,0.305224735670135,0.4044840701619348,0.1745108813047409,0.4942243865691125,-0.2201882807870387,444,
BPI17,gemma-2-2b,llm,NT,rt_magnitude_bucket,"rt_mag_(-0.81, -0.18]",504,0.2306438158432553,0.1642500324391596,0.1399845108389854,0.4530808150768279,-0.1309126038945073,471,
BPI17,gemma-2-2b,llm,NT,rt_magnitude_bucket,"rt_mag_(-1.0499999999999998, -0.81]",515,0.1758295555757268,0.0552232164848974,0.1466668397188186,0.3105661064386368,-0.0994270141105375,488,
BPI17,gemma-2-2b,llm,NT,rt_magnitude_bucket,"rt_mag_(1.017, 3.119]",509,0.5690696495411321,3.4042273538859518,0.1608776152133941,0.4791202172636986,-0.4979404006189939,471,
BPI17,llama32-1b,llm,NT,rt_magnitude_bucket,"rt_mag_(-0.18, 1.017]",472,0.299832215787689,0.3607477762194229,0.1596502158790826,0.6651909202337268,0.0977279603578963,444,
BPI17,llama32-1b,llm,NT,rt_magnitude_bucket,"rt_mag_(-0.81, -0.18]",504,0.291725675457172,0.3860420889037863,0.1524615958333015,0.466371151804924,0.1519376743217146,471,
BPI17,llama32-1b,llm,NT,rt_magnitude_bucket,"rt_mag_(-1.0499999999999998, -0.81]",515,0.1808026651123954,0.1046040505593163,0.1377089321613311,0.3191135182976722,0.0999999889873366,488,
BPI17,llama32-1b,llm,NT,rt_magnitude_bucket,"rt_mag_(1.017, 3.119]",509,0.4985515928908648,2.327410242958394,0.1475017666816711,0.6590817213058471,-0.1507435535590305,471,
BPI17,rnn,sequence,NT,rt_magnitude_bucket,"rt_mag_(-0.18, 1.017]",472,0.24240313996625,0.3039810245348022,0.1119591854512691,0.4439063966274262,-0.098261969063137,444,
BPI17,rnn,sequence,NT,rt_magnitude_bucket,"rt_mag_(-0.81, -0.18]",504,0.2205175110945082,0.2032221659801582,0.1107698716223239,0.4320173665881156,0.0116082757380181,471,
BPI17,rnn,sequence,NT,rt_magnitude_bucket,"rt_mag_(-1.0499999999999998, -0.81]",515,0.1401705361855243,0.0608312317876223,0.0973441526293754,0.2635109536349773,0.0500140227980966,488,
BPI17,rnn,sequence,NT,rt_magnitude_bucket,"rt_mag_(1.017, 3.119]",509,0.4871896539351854,2.7552524329059422,0.1132058873772621,0.4658202290534972,-0.409886060882733,471,
BPI17,saprpt,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(-0.18, 1.017]",472,0.3283415140398636,0.585353990071932,0.073385551571846,0.8671445012092596,-0.0747343980000843,444,
BPI17,saprpt,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(-0.81, -0.18]",504,0.2224816304043911,0.1996093072958647,0.098160296678543,0.6423521727323531,0.0397846974221812,471,
BPI17,saprpt,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(-1.0499999999999998, -0.81]",515,0.1327840659645322,0.047768319744606,0.0855162441730499,0.3707876890897752,0.0921148223843136,488,
BPI17,saprpt,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(1.017, 3.119]",509,0.5825432938960892,3.916489319828068,0.0327818840742111,0.8940758228302,-0.3562072089018779,471,
BPI17,tabpfn3,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(-0.18, 1.017]",472,0.295623046586732,0.6027247179878285,0.0453882664442062,0.8960003659129155,-0.1286556440468688,444,
BPI17,tabpfn3,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(-0.81, -0.18]",504,0.1841502669322792,0.183774286137996,0.0813529789447784,0.355379146337509,-0.0141335912695568,471,
BPI17,tabpfn3,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(-1.0499999999999998, -0.81]",515,0.0877941608261678,0.0211331990959876,0.0715402364730835,0.1811195500195026,0.0460902857571587,488,
BPI17,tabpfn3,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(1.017, 3.119]",509,0.556809938864047,4.055706269355473,0.0270621925592422,0.8510409623384453,-0.4112852970211381,471,
BPI17,transformer,sequence,NT,rt_magnitude_bucket,"rt_mag_(-0.18, 1.017]",472,0.2351749643300644,0.4143081167165139,0.0826493874192237,0.4240154936909682,-0.1326061511763482,444,
BPI17,transformer,sequence,NT,rt_magnitude_bucket,"rt_mag_(-0.81, -0.18]",504,0.1690442275370486,0.1553834999939304,0.0613703802227973,0.4049876168370246,-0.028348256355255,471,
BPI17,transformer,sequence,NT,rt_magnitude_bucket,"rt_mag_(-1.0499999999999998, -0.81]",515,0.083391069930535,0.0216418815295668,0.0505987256765365,0.1853123351931572,0.0217703238767074,488,
BPI17,transformer,sequence,NT,rt_magnitude_bucket,"rt_mag_(1.017, 3.119]",509,0.4801321423050814,3.3328500248529243,0.0753488093614578,0.3194833606481552,-0.4129628194441144,471,
BPI20PrepaidTravelCosts,gemma-2-2b,llm,NT,rt_magnitude_bucket,"rt_mag_(-0.263, 0.567]",505,0.3744274547161064,0.2979287480464425,0.2347298264503479,1.037955665588379,0.098880156534747,271,
BPI20PrepaidTravelCosts,gemma-2-2b,llm,NT,rt_magnitude_bucket,"rt_mag_(-0.562, -0.263]",529,0.2756727952328013,0.1560022060763166,0.2044519856572151,0.5241419062018394,0.2045049655970493,309,
BPI20PrepaidTravelCosts,gemma-2-2b,llm,NT,rt_magnitude_bucket,"rt_mag_(-0.79, -0.562]",493,0.2348436265074564,0.0999644346115231,0.1934985816478729,0.4855081379413606,0.2006282474526,342,
BPI20PrepaidTravelCosts,gemma-2-2b,llm,NT,rt_magnitude_bucket,"rt_mag_(0.567, 5.259]",473,0.7666073280763684,2.6190305696327907,0.2494668141007423,2.0770176410675054,-0.4975235643013957,266,
BPI20PrepaidTravelCosts,llama32-1b,llm,NT,rt_magnitude_bucket,"rt_mag_(-0.263, 0.567]",505,0.5820271200974159,0.5700401421093508,0.4710542196407914,1.3428095981478692,0.2460212172611874,271,
BPI20PrepaidTravelCosts,llama32-1b,llm,NT,rt_magnitude_bucket,"rt_mag_(-0.562, -0.263]",529,0.3844206544623661,0.3004159726010801,0.241005502641201,1.0477688550949096,0.2520353128031707,309,
BPI20PrepaidTravelCosts,llama32-1b,llm,NT,rt_magnitude_bucket,"rt_mag_(-0.79, -0.562]",493,0.4671750718542422,0.3102636913299799,0.4134327620267868,0.8632905781269073,0.4593577512983705,342,
BPI20PrepaidTravelCosts,llama32-1b,llm,NT,rt_magnitude_bucket,"rt_mag_(0.567, 5.259]",473,1.1189958215981572,3.120149115861703,0.7925463616847992,2.0833929061889656,-0.0977141705157538,266,
BPI20PrepaidTravelCosts,rnn,sequence,NT,rt_magnitude_bucket,"rt_mag_(-0.263, 0.567]",505,0.3931301542671886,0.3032102406943082,0.280168266966939,0.9129491925239566,0.130774697910713,271,
BPI20PrepaidTravelCosts,rnn,sequence,NT,rt_magnitude_bucket,"rt_mag_(-0.562, -0.263]",529,0.2977918248040652,0.1507655943429656,0.2358115464448928,0.5903921127319335,0.2228582975104062,309,
BPI20PrepaidTravelCosts,rnn,sequence,NT,rt_magnitude_bucket,"rt_mag_(-0.79, -0.562]",493,0.2762237766998548,0.1245847421363531,0.2403813898563385,0.5226386368274689,0.2643799037887072,342,
BPI20PrepaidTravelCosts,rnn,sequence,NT,rt_magnitude_bucket,"rt_mag_(0.567, 5.259]",473,0.8710073211056084,3.074887928505895,0.3116383738815784,2.318054401874542,-0.516781515937523,266,
BPI20PrepaidTravelCosts,saprpt,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(-0.263, 0.567]",505,0.3206544557165603,0.2812721076543714,0.1387764811515808,0.9862936377525332,0.0514629835911823,271,
BPI20PrepaidTravelCosts,saprpt,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(-0.562, -0.263]",529,0.1898544969293333,0.1228613736960689,0.0998709797859191,0.339197427034378,0.1046845530312057,309,
BPI20PrepaidTravelCosts,saprpt,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(-0.79, -0.562]",493,0.112467269908643,0.0570802613209614,0.0370389935560524,0.2803641974925995,0.1089760028251431,342,
BPI20PrepaidTravelCosts,saprpt,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(0.567, 5.259]",473,0.749426043749911,2.756592467705946,0.1457344591617584,2.1819683074951177,-0.5860124001964675,266,
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(-0.263, 0.567]",505,0.2826932663041498,0.230985991181787,0.0995794385671615,0.9062103599309924,-0.0152957517654856,271,
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(-0.562, -0.263]",529,0.155309081398433,0.086610401972094,0.0705291628837585,0.338752643764019,0.0652486034030788,309,
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(-0.79, -0.562]",493,0.080217546885454,0.0407860090127465,0.0162022113800048,0.232877030968666,0.0797993851047842,342,
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(0.567, 5.259]",473,0.7716394904902476,3.040819308327977,0.1211756020784378,2.371046108007432,-0.6785816628619808,266,
BPI20PrepaidTravelCosts,transformer,sequence,NT,rt_magnitude_bucket,"rt_mag_(-0.263, 0.567]",505,0.4158109365089907,0.2683680503104019,0.3333241939544678,0.8094445168972018,0.3077720306817175,271,
BPI20PrepaidTravelCosts,transformer,sequence,NT,rt_magnitude_bucket,"rt_mag_(-0.562, -0.263]",529,0.4597428304522645,0.2801988846623789,0.4305585622787475,0.7915336787700653,0.4557081226401193,309,
BPI20PrepaidTravelCosts,transformer,sequence,NT,rt_magnitude_bucket,"rt_mag_(-0.79, -0.562]",493,0.5039470280168383,0.2862088427131282,0.4980140477418899,0.7263769388198853,0.5039470280168383,342,
BPI20PrepaidTravelCosts,transformer,sequence,NT,rt_magnitude_bucket,"rt_mag_(0.567, 5.259]",473,0.8720292557792907,2.958401476927421,0.34243805706501,2.2428351283073424,-0.4489975445903837,266,
BPI20RequestForPayment,gemma-2-2b,llm,NT,rt_magnitude_bucket,"rt_mag_(-0.125, 0.63]",479,0.4425455294466832,0.3402777549227348,0.3270202800631523,0.9347102522850034,0.1089415990942914,388,
BPI20RequestForPayment,gemma-2-2b,llm,NT,rt_magnitude_bucket,"rt_mag_(-0.662, -0.125]",502,0.3965259238454213,0.273599807285499,0.2735806340351701,0.9225088357925416,0.3645082993796503,431,
BPI20RequestForPayment,gemma-2-2b,llm,NT,rt_magnitude_bucket,"rt_mag_(-1.0959999999999999, -0.662]",495,0.2137035951112406,0.1142718295793712,0.1217592358589172,0.5946361944079399,0.1185812398433835,448,
BPI20RequestForPayment,gemma-2-2b,llm,NT,rt_magnitude_bucket,"rt_mag_(0.63, 4.263]",524,0.9441222719490912,2.455915245853322,0.4441817253828048,2.626751625537872,-0.64661571190369,386,
BPI20RequestForPayment,llama32-1b,llm,NT,rt_magnitude_bucket,"rt_mag_(-0.125, 0.63]",479,0.429521488950788,0.3370448138446896,0.2921048551797867,0.9251398026943206,-0.0672095333190055,388,
BPI20RequestForPayment,llama32-1b,llm,NT,rt_magnitude_bucket,"rt_mag_(-0.662, -0.125]",502,0.3049462497887383,0.1744178003888006,0.2130623422563076,0.7593461811542511,0.2387990232564479,431,
BPI20RequestForPayment,llama32-1b,llm,NT,rt_magnitude_bucket,"rt_mag_(-1.0959999999999999, -0.662]",495,0.1680422398299355,0.1044543050210532,0.0393794775009155,0.5845958620309838,0.1297933121945596,448,
BPI20RequestForPayment,llama32-1b,llm,NT,rt_magnitude_bucket,"rt_mag_(0.63, 4.263]",524,0.9879774283297816,2.649837079634206,0.4568536859005689,2.773177996277809,-0.7851183929032725,386,
BPI20RequestForPayment,rnn,sequence,NT,rt_magnitude_bucket,"rt_mag_(-0.125, 0.63]",479,0.4054083584638658,0.3055717396191023,0.306631475687027,0.8402912437915802,0.0088635764895531,388,
BPI20RequestForPayment,rnn,sequence,NT,rt_magnitude_bucket,"rt_mag_(-0.662, -0.125]",502,0.4132538722592417,0.2741373073706473,0.3157901763916015,0.9367884546518332,0.1900815316874801,431,
BPI20RequestForPayment,rnn,sequence,NT,rt_magnitude_bucket,"rt_mag_(-1.0959999999999999, -0.662]",495,0.1781602148789761,0.0870157981862528,0.0841455459594726,0.5674160778522495,0.0860487805204371,448,
BPI20RequestForPayment,rnn,sequence,NT,rt_magnitude_bucket,"rt_mag_(0.63, 4.263]",524,0.9759774512921474,2.6048862623965423,0.4149112105369568,2.75317510664463,-0.800996111038955,386,
BPI20RequestForPayment,saprpt,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(-0.125, 0.63]",479,0.3757965998692022,0.2906835716946759,0.2727090418338775,0.8613513767719269,0.0730943491625053,388,
BPI20RequestForPayment,saprpt,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(-0.662, -0.125]",502,0.3822226114005251,0.3580557936712292,0.1265236735343933,1.1230443000793455,0.3547244906839191,431,
BPI20RequestForPayment,saprpt,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(-1.0959999999999999, -0.662]",495,0.1371745622030111,0.081854185019353,0.0231359601020813,0.5802674382925037,0.1354850536757948,448,
BPI20RequestForPayment,saprpt,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(0.63, 4.263]",524,0.87933222069014,2.379224617944274,0.3020135648548603,2.6423571586608885,-0.687745024027118,386,
BPI20RequestForPayment,tabpfn3,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(-0.125, 0.63]",479,0.3486895139794796,0.2657864169359776,0.2540177404880523,0.8217618346214294,0.0273482831168748,388,
BPI20RequestForPayment,tabpfn3,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(-0.662, -0.125]",502,0.3496337397445171,0.2683263873672676,0.1895589530467987,1.023040443658829,0.3425930331069679,431,
BPI20RequestForPayment,tabpfn3,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(-1.0959999999999999, -0.662]",495,0.0984867751777096,0.0583099537995278,0.0032582879066467,0.4770605474710465,0.0921174303929537,448,
BPI20RequestForPayment,tabpfn3,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(0.63, 4.263]",524,0.9002852278685141,2.446882197960192,0.3558773770928383,2.70264424085617,-0.7303766631885638,386,
BPI20RequestForPayment,transformer,sequence,NT,rt_magnitude_bucket,"rt_mag_(-0.125, 0.63]",479,0.389142206784956,0.290866056929864,0.314087450504303,0.8413222670555114,-0.003433134279939,388,
BPI20RequestForPayment,transformer,sequence,NT,rt_magnitude_bucket,"rt_mag_(-0.662, -0.125]",502,0.3820674354841272,0.2725696106430077,0.2703757882118225,0.9434478610754014,0.2037496597309452,431,
BPI20RequestForPayment,transformer,sequence,NT,rt_magnitude_bucket,"rt_mag_(-1.0959999999999999, -0.662]",495,0.1394422680600499,0.0711101222336069,0.0383501052856445,0.4933722287416459,0.1240076436247262,448,
BPI20RequestForPayment,transformer,sequence,NT,rt_magnitude_bucket,"rt_mag_(0.63, 4.263]",524,0.9587082764665232,2.5983455388459022,0.4441761262714863,2.79599673897028,-0.7993966192406965,386,
BPI20TravelPermitData,gemma-2-2b,llm,NT,rt_magnitude_bucket,"rt_mag_(-0.222, 0.901]",497,0.6281405287334261,0.8295232458341704,0.3936802446842193,1.5279160320758824,-0.5395593965916577,424,
BPI20TravelPermitData,gemma-2-2b,llm,NT,rt_magnitude_bucket,"rt_mag_(-0.698, -0.222]",503,0.3864056089083862,0.217947602124783,0.3303571939468384,0.7020212821662426,-0.2737474353108222,447,
BPI20TravelPermitData,gemma-2-2b,llm,NT,rt_magnitude_bucket,"rt_mag_(-0.864, -0.698]",512,0.3446030820020951,0.1716035385881062,0.3150916621088981,0.595535384118557,-0.1529730953800481,460,
BPI20TravelPermitData,gemma-2-2b,llm,NT,rt_magnitude_bucket,"rt_mag_(0.901, 5.036]",488,0.883935545013166,3.276863635822527,0.3334767669439316,2.684161570668221,-0.7702840650523345,395,
BPI20TravelPermitData,llama32-1b,llm,NT,rt_magnitude_bucket,"rt_mag_(-0.222, 0.901]",497,0.5568236325142748,0.7993271428610088,0.3190556466579437,1.4689993441104892,-0.3668122424215164,424,
BPI20TravelPermitData,llama32-1b,llm,NT,rt_magnitude_bucket,"rt_mag_(-0.698, -0.222]",503,0.3026109624128218,0.1829110940964687,0.1878989934921264,0.7590315341949463,0.0055351970646952,447,
BPI20TravelPermitData,llama32-1b,llm,NT,rt_magnitude_bucket,"rt_mag_(-0.864, -0.698]",512,0.2171960706464233,0.1024164572510839,0.1675488874316215,0.4045114155858755,-0.026748117351417,460,
BPI20TravelPermitData,llama32-1b,llm,NT,rt_magnitude_bucket,"rt_mag_(0.901, 5.036]",488,0.8318040112608883,3.043071328661448,0.3265136387199163,2.334030544757844,-0.6758964263722415,395,
BPI20TravelPermitData,rnn,sequence,NT,rt_magnitude_bucket,"rt_mag_(-0.222, 0.901]",497,0.5701996876389234,1.0623759017004493,0.2225088775157928,1.5204759478569032,-0.3520437387369622,424,
BPI20TravelPermitData,rnn,sequence,NT,rt_magnitude_bucket,"rt_mag_(-0.698, -0.222]",503,0.2555926133356396,0.1322260414018856,0.1888341754674911,0.6099829494953157,-0.0514086374177951,447,
BPI20TravelPermitData,rnn,sequence,NT,rt_magnitude_bucket,"rt_mag_(-0.864, -0.698]",512,0.1642275119534133,0.0790368059079349,0.1048815473914146,0.3465317457914352,0.053195724003217,460,
BPI20TravelPermitData,rnn,sequence,NT,rt_magnitude_bucket,"rt_mag_(0.901, 5.036]",488,0.8217718995240189,3.2452444847528583,0.2110147327184677,2.631385980546475,-0.5698136882603619,395,
BPI20TravelPermitData,saprpt,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(-0.222, 0.901]",497,0.5217390337987509,0.9574125287110896,0.1247402131557464,1.6390940427780183,-0.2417119380573403,424,
BPI20TravelPermitData,saprpt,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(-0.698, -0.222]",503,0.2911815449899103,0.2389338490399242,0.1257026270031929,0.8570749610662461,0.1547440399617608,447,
BPI20TravelPermitData,saprpt,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(-0.864, -0.698]",512,0.2061647987866308,0.1312518282218512,0.1261395514011383,0.401232808828354,0.1985204900847748,460,
BPI20TravelPermitData,saprpt,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(0.901, 5.036]",488,0.7498320970273019,3.0405448536389854,0.1072129309177398,2.1943607330322266,-0.439010157782802,395,
BPI20TravelPermitData,tabpfn3,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(-0.222, 0.901]",497,0.4630734916334649,0.6913870253791021,0.1311431229114532,1.4380207240581513,-0.2050040830524031,424,
BPI20TravelPermitData,tabpfn3,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(-0.698, -0.222]",503,0.2971483613021864,0.2498458865799981,0.1235250532627105,0.8820020973682404,0.1499775755432088,447,
BPI20TravelPermitData,tabpfn3,tabular_fm,NT,rt_magnitude_bucket,"rt_mag_(-0.864, -0.698]",512,0.2313342503512103,0.202970963075925,0.1003930047154426,0.6979474425315862,0.2242667189966596,460,
