dataset,model,paradigm,group_col,group_value,n,accuracy,error_rate,n_cases
BPI20RequestForPayment,saprpt,tabular_fm,branching_entropy_bucket,"branch_ent_(0.0179, 0.0254]",335,1.0,0.0,335
BPI20RequestForPayment,saprpt,tabular_fm,branching_entropy_bucket,"branch_ent_(0.0254, 0.575]",577,0.3934142114384749,0.6065857885615251,501
BPI20RequestForPayment,saprpt,tabular_fm,branching_entropy_bucket,"branch_ent_(0.575, 1.083]",408,0.6102941176470589,0.3897058823529411,398
BPI20RequestForPayment,tabpfn3,tabular_fm,branching_entropy_bucket,"branch_ent_(-0.001, 0.0179]",680,0.9970588235294118,0.002941176470588225,591
BPI20RequestForPayment,tabpfn3,tabular_fm,branching_entropy_bucket,"branch_ent_(0.0179, 0.0254]",335,1.0,0.0,335
BPI20RequestForPayment,tabpfn3,tabular_fm,branching_entropy_bucket,"branch_ent_(0.0254, 0.575]",577,0.3292894280762565,0.6707105719237435,501
BPI20RequestForPayment,tabpfn3,tabular_fm,branching_entropy_bucket,"branch_ent_(0.575, 1.083]",408,0.6176470588235294,0.38235294117647056,398
BPI20RequestForPayment,transformer,sequence,branching_entropy_bucket,"branch_ent_(-0.001, 0.0179]",680,0.9970588235294118,0.002941176470588225,591
BPI20RequestForPayment,transformer,sequence,branching_entropy_bucket,"branch_ent_(0.0179, 0.0254]",335,1.0,0.0,335
BPI20RequestForPayment,transformer,sequence,branching_entropy_bucket,"branch_ent_(0.0254, 0.575]",577,0.9081455805892548,0.09185441941074524,501
BPI20RequestForPayment,transformer,sequence,branching_entropy_bucket,"branch_ent_(0.575, 1.083]",408,0.6176470588235294,0.38235294117647056,398
BPI20TravelPermitData,gemma-2-2b,llm,branching_entropy_bucket,"branch_ent_(-0.001, 0.603]",496,0.7096774193548387,0.29032258064516125,458
BPI20TravelPermitData,gemma-2-2b,llm,branching_entropy_bucket,"branch_ent_(0.603, 1.167]",560,0.6035714285714285,0.39642857142857146,506
BPI20TravelPermitData,gemma-2-2b,llm,branching_entropy_bucket,"branch_ent_(1.167, 1.813]",569,0.6608084358523726,0.3391915641476274,509
BPI20TravelPermitData,gemma-2-2b,llm,branching_entropy_bucket,"branch_ent_(1.813, 2.322]",375,0.6773333333333333,0.32266666666666666,352
BPI20TravelPermitData,llama32-1b,llm,branching_entropy_bucket,"branch_ent_(-0.001, 0.603]",496,0.9133064516129032,0.08669354838709675,458
BPI20TravelPermitData,llama32-1b,llm,branching_entropy_bucket,"branch_ent_(0.603, 1.167]",560,0.7732142857142857,0.22678571428571426,506
BPI20TravelPermitData,llama32-1b,llm,branching_entropy_bucket,"branch_ent_(1.167, 1.813]",569,0.6397188049209139,0.36028119507908607,509
BPI20TravelPermitData,llama32-1b,llm,branching_entropy_bucket,"branch_ent_(1.813, 2.322]",375,0.5973333333333334,0.4026666666666666,352
BPI20TravelPermitData,rnn,sequence,branching_entropy_bucket,"branch_ent_(-0.001, 0.603]",496,0.6592741935483871,0.3407258064516129,458
BPI20TravelPermitData,rnn,sequence,branching_entropy_bucket,"branch_ent_(0.603, 1.167]",560,0.825,0.17500000000000004,506
BPI20TravelPermitData,rnn,sequence,branching_entropy_bucket,"branch_ent_(1.167, 1.813]",569,0.7398945518453427,0.2601054481546573,509
BPI20TravelPermitData,rnn,sequence,branching_entropy_bucket,"branch_ent_(1.813, 2.322]",375,0.7253333333333334,0.2746666666666666,352
BPI20TravelPermitData,saprpt,tabular_fm,branching_entropy_bucket,"branch_ent_(-0.001, 0.603]",496,0.7358870967741935,0.2641129032258065,458
BPI20TravelPermitData,saprpt,tabular_fm,branching_entropy_bucket,"branch_ent_(0.603, 1.167]",560,0.7732142857142857,0.22678571428571426,506
BPI20TravelPermitData,saprpt,tabular_fm,branching_entropy_bucket,"branch_ent_(1.167, 1.813]",569,0.6098418277680141,0.3901581722319859,509
BPI20TravelPermitData,saprpt,tabular_fm,branching_entropy_bucket,"branch_ent_(1.813, 2.322]",375,0.552,0.44799999999999995,352
BPI20TravelPermitData,tabpfn3,tabular_fm,branching_entropy_bucket,"branch_ent_(-0.001, 0.603]",496,0.717741935483871,0.282258064516129,458
BPI20TravelPermitData,tabpfn3,tabular_fm,branching_entropy_bucket,"branch_ent_(0.603, 1.167]",560,0.5517857142857143,0.4482142857142857,506
BPI20TravelPermitData,tabpfn3,tabular_fm,branching_entropy_bucket,"branch_ent_(1.167, 1.813]",569,0.5905096660808435,0.40949033391915646,509
BPI20TravelPermitData,tabpfn3,tabular_fm,branching_entropy_bucket,"branch_ent_(1.813, 2.322]",375,0.552,0.44799999999999995,352
BPI20TravelPermitData,transformer,sequence,branching_entropy_bucket,"branch_ent_(-0.001, 0.603]",496,0.6310483870967742,0.36895161290322576,458
BPI20TravelPermitData,transformer,sequence,branching_entropy_bucket,"branch_ent_(0.603, 1.167]",560,0.8285714285714286,0.17142857142857137,506
BPI20TravelPermitData,transformer,sequence,branching_entropy_bucket,"branch_ent_(1.167, 1.813]",569,0.7117750439367311,0.2882249560632689,509
BPI20TravelPermitData,transformer,sequence,branching_entropy_bucket,"branch_ent_(1.813, 2.322]",375,0.7146666666666667,0.2853333333333333,352
